"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2016M03","Luxembourg","Index, 2015=100","All-items HICP","99.49",""
"2016M03","Hungary","Index, 2015=100","All-items HICP","99.53",""
"2016M03","Malta","Index, 2015=100","All-items HICP","98.64",""
"2016M03","Netherlands","Index, 2015=100","All-items HICP","100.40",""
"2016M03","Austria","Index, 2015=100","All-items HICP","100.82",""
"2016M03","Poland","Index, 2015=100","All-items HICP","99.5",""
"2016M03","Portugal","Index, 2015=100","All-items HICP","100.48",""
"2016M03","Romania","Index, 2015=100","All-items HICP","98.85",""
"2016M03","Slovenia","Index, 2015=100","All-items HICP","99.16",""
"2016M03","Slovakia","Index, 2015=100","All-items HICP","99.38",""
"2016M03","Finland","Index, 2015=100","All-items HICP","100.18",""
"2016M03","Sweden","Index, 2015=100","All-items HICP","100.85",""
"2016M04","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.12",""
"2016M04","Belgium","Index, 2015=100","All-items HICP","101.65",""
"2016M04","Bulgaria","Index, 2015=100","All-items HICP","98.12",""
"2016M04","Czechia","Index, 2015=100","All-items HICP","100.7",""
"2016M04","Denmark","Index, 2015=100","All-items HICP","100.1",""
"2016M04","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","99.9",""
"2016M04","Estonia","Index, 2015=100","All-items HICP","100.49",""
"2016M04","Ireland","Index, 2015=100","All-items HICP","99.7",""
"2016M04","Greece","Index, 2015=100","All-items HICP","100.07",""
"2016M04","Spain","Index, 2015=100","All-items HICP","99.65",""
"2016M04","France","Index, 2015=100","All-items HICP","100.18",""
"2016M04","Croatia","Index, 2015=100","All-items HICP","99.23",""
"2016M04","Italy","Index, 2015=100","All-items HICP","100.3",""
"2016M04","Cyprus","Index, 2015=100","All-items HICP","97.74",""
"2016M04","Latvia","Index, 2015=100","All-items HICP","99.91",""
"2016M04","Lithuania","Index, 2015=100","All-items HICP","101.13",""
"2016M04","Luxembourg","Index, 2015=100","All-items HICP","99.64",""
"2016M04","Hungary","Index, 2015=100","All-items HICP","100.37",""
"2016M04","Malta","Index, 2015=100","All-items HICP","101.19",""
"2016M04","Netherlands","Index, 2015=100","All-items HICP","100.51",""
"2016M04","Austria","Index, 2015=100","All-items HICP","100.93",""
"2016M04","Poland","Index, 2015=100","All-items HICP","99.8",""
"2016M04","Portugal","Index, 2015=100","All-items HICP","100.93",""
"2016M04","Romania","Index, 2015=100","All-items HICP","98.82",""
"2016M04","Slovenia","Index, 2015=100","All-items HICP","99.50",""
"2016M04","Slovakia","Index, 2015=100","All-items HICP","99.74",""
"2016M04","Finland","Index, 2015=100","All-items HICP","100.49",""
"2016M04","Sweden","Index, 2015=100","All-items HICP","100.86",""
"2016M05","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.49",""
"2016M05","Belgium","Index, 2015=100","All-items HICP","102.04",""
"2016M05","Bulgaria","Index, 2015=100","All-items HICP","98.14",""
"2016M05","Czechia","Index, 2015=100","All-items HICP","100.5",""
"2016M05","Denmark","Index, 2015=100","All-items HICP","100.3",""
"2016M05","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","100.5",""
"2016M05","Estonia","Index, 2015=100","All-items HICP","100.88",""
"2016M05","Ireland","Index, 2015=100","All-items HICP","100.2",""
"2016M05","Greece","Index, 2015=100","All-items HICP","100.08",""
"2016M05","Spain","Index, 2015=100","All-items HICP","100.17",""
"2016M05","France","Index, 2015=100","All-items HICP","100.65",""
"2016M05","Croatia","Index, 2015=100","All-items HICP","99.49",""
"2016M05","Italy","Index, 2015=100","All-items HICP","100.6",""
"2016M05","Cyprus","Index, 2015=100","All-items HICP","99.03",""
"2016M05","Latvia","Index, 2015=100","All-items HICP","100.65",""
"2016M05","Lithuania","Index, 2015=100","All-items HICP","101.14",""
"2016M05","Luxembourg","Index, 2015=100","All-items HICP","100.17",""
"2016M05","Hungary","Index, 2015=100","All-items HICP","100.66",""
"2016M05","Malta","Index, 2015=100","All-items HICP","102.24",""
"2016M05","Netherlands","Index, 2015=100","All-items HICP","100.75",""
"2016M05","Austria","Index, 2015=100","All-items HICP","101.04",""
"2016M05","Poland","Index, 2015=100","All-items HICP","100.0",""
"2016M05","Portugal","Index, 2015=100","All-items HICP","101.33",""
"2016M05","Romania","Index, 2015=100","All-items HICP","99.15",""
"2016M05","Slovenia","Index, 2015=100","All-items HICP","100.33",""
"2016M05","Slovakia","Index, 2015=100","All-items HICP","99.69",""
"2016M05","Finland","Index, 2015=100","All-items HICP","100.40",""
"2016M05","Sweden","Index, 2015=100","All-items HICP","101.08",""
"2016M06","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.66",""
"2016M06","Belgium","Index, 2015=100","All-items HICP","102.40",""
"2016M06","Bulgaria","Index, 2015=100","All-items HICP","98.27",""
"2016M06","Czechia","Index, 2015=100","All-items HICP","100.6",""
"2016M06","Denmark","Index, 2015=100","All-items HICP","100.4",""
"2016M06","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","100.6",""
"2016M06","Estonia","Index, 2015=100","All-items HICP","101.37",""
"2016M06","Ireland","Index, 2015=100","All-items HICP","100.9",""
"2016M06","Greece","Index, 2015=100","All-items HICP","101.38",""
"2016M06","Spain","Index, 2015=100","All-items HICP","100.59",""
"2016M06","France","Index, 2015=100","All-items HICP","100.80",""
"2016M06","Croatia","Index, 2015=100","All-items HICP","99.77",""
"2016M06","Italy","Index, 2015=100","All-items HICP","100.8",""
"2016M06","Cyprus","Index, 2015=100","All-items HICP","99.31",""
"2016M06","Latvia","Index, 2015=100","All-items HICP","100.71",""
"2016M06","Lithuania","Index, 2015=100","All-items HICP","101.13",""
"2016M06","Luxembourg","Index, 2015=100","All-items HICP","100.60",""
"2016M06","Hungary","Index, 2015=100","All-items HICP","100.87",""
"2016M06","Malta","Index, 2015=100","All-items HICP","103.36",""
"2016M06","Netherlands","Index, 2015=100","All-items HICP","100.20",""
"2016M06","Austria","Index, 2015=100","All-items HICP","101.04",""
"2016M06","Poland","Index, 2015=100","All-items HICP","100.1",""
"2016M06","Portugal","Index, 2015=100","All-items HICP","101.50",""
"2016M06","Romania","Index, 2015=100","All-items HICP","98.94",""
"2016M06","Slovenia","Index, 2015=100","All-items HICP","100.84",""
"2016M06","Slovakia","Index, 2015=100","All-items HICP","99.82",""
"2016M06","Finland","Index, 2015=100","All-items HICP","100.46",""
"2016M06","Sweden","Index, 2015=100","All-items HICP","101.19",""
"2016M07","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.24",""
"2016M07","Belgium","Index, 2015=100","All-items HICP","101.30",""
"2016M07","Bulgaria","Index, 2015=100","All-items HICP","99.25",""
"2016M07","Czechia","Index, 2015=100","All-items HICP","101.0",""
"2016M07","Denmark","Index, 2015=100","All-items HICP","100.3",""
"2016M07","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.2",""
"2016M07","Estonia","Index, 2015=100","All-items HICP","101.38",""
"2016M07","Ireland","Index, 2015=100","All-items HICP","100.6",""
"2016M07","Greece","Index, 2015=100","All-items HICP","100.16",""
"2016M07","Spain","Index, 2015=100","All-items HICP","99.25",""
"2016M07","France","Index, 2015=100","All-items HICP","100.39",""
"2016M07","Croatia","Index, 2015=100","All-items HICP","99.72",""
"2016M07","Italy","Index, 2015=100","All-items HICP","98.9",""
"2016M07","Cyprus","Index, 2015=100","All-items HICP","100.30",""
"2016M07","Latvia","Index, 2015=100","All-items HICP","100.41",""
"2016M07","Lithuania","Index, 2015=100","All-items HICP","100.31",""
"2016M07","Luxembourg","Index, 2015=100","All-items HICP","99.33",""
"2016M07","Hungary","Index, 2015=100","All-items HICP","100.69",""
"2016M07","Malta","Index, 2015=100","All-items HICP","103.29",""
"2016M07","Netherlands","Index, 2015=100","All-items HICP","100.50",""
"2016M07","Austria","Index, 2015=100","All-items HICP","100.49",""
"2016M07","Poland","Index, 2015=100","All-items HICP","99.8",""
"2016M07","Portugal","Index, 2015=100","All-items HICP","100.87",""
"2016M07","Romania","Index, 2015=100","All-items HICP","98.74",""
"2016M07","Slovenia","Index, 2015=100","All-items HICP","99.97",""
"2016M07","Slovakia","Index, 2015=100","All-items HICP","99.41",""
"2016M07","Finland","Index, 2015=100","All-items HICP","100.31",""
"2016M07","Sweden","Index, 2015=100","All-items HICP","101.27",""
"2016M08","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.25",""
"2016M08","Belgium","Index, 2015=100","All-items HICP","102.59",""
"2016M08","Bulgaria","Index, 2015=100","All-items HICP","99.29",""
"2016M08","Czechia","Index, 2015=100","All-items HICP","100.8",""
"2016M08","Denmark","Index, 2015=100","All-items HICP","99.9",""
"2016M08","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.1",""
"2016M08","Estonia","Index, 2015=100","All-items HICP","101.52",""
"2016M08","Ireland","Index, 2015=100","All-items HICP","100.4",""
"2016M08","Greece","Index, 2015=100","All-items HICP","100.18",""
"2016M08","Spain","Index, 2015=100","All-items HICP","99.21",""
"2016M08","France","Index, 2015=100","All-items HICP","100.74",""
"2016M08","Croatia","Index, 2015=100","All-items HICP","99.55",""
"2016M08","Italy","Index, 2015=100","All-items HICP","98.8",""
"2016M08","Cyprus","Index, 2015=100","All-items HICP","100.74",""
"2016M08","Latvia","Index, 2015=100","All-items HICP","99.74",""
"2016M08","Lithuania","Index, 2015=100","All-items HICP","99.86",""
"2016M08","Luxembourg","Index, 2015=100","All-items HICP","100.32",""
"2016M08","Hungary","Index, 2015=100","All-items HICP","100.28",""
"2016M08","Malta","Index, 2015=100","All-items HICP","103.72",""
"2016M08","Netherlands","Index, 2015=100","All-items HICP","100.67",""
"2016M08","Austria","Index, 2015=100","All-items HICP","100.33",""
"2016M08","Poland","Index, 2015=100","All-items HICP","99.6",""
"2016M08","Portugal","Index, 2015=100","All-items HICP","100.83",""
"2016M08","Romania","Index, 2015=100","All-items HICP","98.74",""
"2016M08","Slovenia","Index, 2015=100","All-items HICP","99.90",""
"2016M08","Slovakia","Index, 2015=100","All-items HICP","99.27",""
"2016M08","Finland","Index, 2015=100","All-items HICP","100.35",""
"2016M08","Sweden","Index, 2015=100","All-items HICP","101.13",""
"2016M09","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.56",""
"2016M09","Belgium","Index, 2015=100","All-items HICP","102.15",""
"2016M09","Bulgaria","Index, 2015=100","All-items HICP","98.55",""
"2016M09","Czechia","Index, 2015=100","All-items HICP","100.6",""
"2016M09","Denmark","Index, 2015=100","All-items HICP","99.9",""
"2016M09","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.1",""
"2016M09","Estonia","Index, 2015=100","All-items HICP","101.56",""
"2016M09","Ireland","Index, 2015=100","All-items HICP","100.0",""
"2016M09","Greece","Index, 2015=100","All-items HICP","100.88",""
"2016M09","Spain","Index, 2015=100","All-items HICP","99.93",""
"2016M09","France","Index, 2015=100","All-items HICP","100.50",""
"2016M09","Croatia","Index, 2015=100","All-items HICP","99.70",""
"2016M09","Italy","Index, 2015=100","All-items HICP","100.7",""
"2016M09","Cyprus","Index, 2015=100","All-items HICP","100.32",""
"2016M09","Latvia","Index, 2015=100","All-items HICP","100.09",""
"2016M09","Lithuania","Index, 2015=100","All-items HICP","100.63",""
"2016M09","Luxembourg","Index, 2015=100","All-items HICP","100.59",""
"2016M09","Hungary","Index, 2015=100","All-items HICP","100.45",""
"2016M09","Malta","Index, 2015=100","All-items HICP","102.80",""
"2016M09","Netherlands","Index, 2015=100","All-items HICP","100.31",""
"2016M09","Austria","Index, 2015=100","All-items HICP","101.33",""
"2016M09","Poland","Index, 2015=100","All-items HICP","99.6",""
"2016M09","Portugal","Index, 2015=100","All-items HICP","101.49",""
"2016M09","Romania","Index, 2015=100","All-items HICP","98.59",""
"2016M09","Slovenia","Index, 2015=100","All-items HICP","100.18",""
"2016M09","Slovakia","Index, 2015=100","All-items HICP","99.30",""
"2016M09","Finland","Index, 2015=100","All-items HICP","100.57",""
"2016M09","Sweden","Index, 2015=100","All-items HICP","101.29",""
"2016M10","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.82",""
"2016M10","Belgium","Index, 2015=100","All-items HICP","102.56",""
"2016M10","Bulgaria","Index, 2015=100","All-items HICP","98.46",""
"2016M10","Czechia","Index, 2015=100","All-items HICP","100.8",""
"2016M10","Denmark","Index, 2015=100","All-items HICP","100.2",""
"2016M10","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.2",""
"2016M10","Estonia","Index, 2015=100","All-items HICP","101.09",""
"2016M10","Ireland","Index, 2015=100","All-items HICP","99.6",""
"2016M10","Greece","Index, 2015=100","All-items HICP","101.33",""
"2016M10","Spain","Index, 2015=100","All-items HICP","100.71",""
"2016M10","France","Index, 2015=100","All-items HICP","100.54",""
"2016M10","Croatia","Index, 2015=100","All-items HICP","99.84",""
"2016M10","Italy","Index, 2015=100","All-items HICP","100.9",""
"2016M10","Cyprus","Index, 2015=100","All-items HICP","99.46",""
"2016M10","Latvia","Index, 2015=100","All-items HICP","100.71",""
"2016M10","Lithuania","Index, 2015=100","All-items HICP","101.16",""
"2016M10","Luxembourg","Index, 2015=100","All-items HICP","100.77",""
"2016M10","Hungary","Index, 2015=100","All-items HICP","101.10",""
"2016M10","Malta","Index, 2015=100","All-items HICP","101.78",""
"2016M10","Netherlands","Index, 2015=100","All-items HICP","100.67",""
"2016M10","Austria","Index, 2015=100","All-items HICP","101.72",""
"2016M10","Poland","Index, 2015=100","All-items HICP","100.0",""
"2016M10","Portugal","Index, 2015=100","All-items HICP","101.69",""
"2016M10","Romania","Index, 2015=100","All-items HICP","99.09",""
"2016M10","Slovenia","Index, 2015=100","All-items HICP","100.61",""
"2016M10","Slovakia","Index, 2015=100","All-items HICP","99.58",""
"2016M10","Finland","Index, 2015=100","All-items HICP","100.82",""
"2016M10","Sweden","Index, 2015=100","All-items HICP","101.69",""
"2016M11","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.53",""
"2016M11","Belgium","Index, 2015=100","All-items HICP","102.46",""
"2016M11","Bulgaria","Index, 2015=100","All-items HICP","98.36",""
"2016M11","Czechia","Index, 2015=100","All-items HICP","101.2",""
"2016M11","Denmark","Index, 2015=100","All-items HICP","100.0",""
"2016M11","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","100.3",""
"2016M11","Estonia","Index, 2015=100","All-items HICP","101.06",""
"2016M11","Ireland","Index, 2015=100","All-items HICP","99.5",""
"2016M11","Greece","Index, 2015=100","All-items HICP","99.85",""
"2016M11","Spain","Index, 2015=100","All-items HICP","100.95",""
"2016M11","France","Index, 2015=100","All-items HICP","100.55",""
"2016M11","Croatia","Index, 2015=100","All-items HICP","99.72",""
"2016M11","Italy","Index, 2015=100","All-items HICP","100.7",""
"2016M11","Cyprus","Index, 2015=100","All-items HICP","98.48",""
"2016M11","Latvia","Index, 2015=100","All-items HICP","100.79",""
"2016M11","Lithuania","Index, 2015=100","All-items HICP","101.46",""
"2016M11","Luxembourg","Index, 2015=100","All-items HICP","100.82",""
"2016M11","Hungary","Index, 2015=100","All-items HICP","101.06",""
"2016M11","Malta","Index, 2015=100","All-items HICP","99.50",""
"2016M11","Netherlands","Index, 2015=100","All-items HICP","100.02",""
"2016M11","Austria","Index, 2015=100","All-items HICP","101.79",""
"2016M11","Poland","Index, 2015=100","All-items HICP","100.0",""
"2016M11","Portugal","Index, 2015=100","All-items HICP","100.71",""
"2016M11","Romania","Index, 2015=100","All-items HICP","99.13",""
"2016M11","Slovenia","Index, 2015=100","All-items HICP","100.69",""
"2016M11","Slovakia","Index, 2015=100","All-items HICP","99.67",""
"2016M11","Finland","Index, 2015=100","All-items HICP","100.80",""
"2016M11","Sweden","Index, 2015=100","All-items HICP","101.73",""
"2016M12","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.04",""
"2016M12","Belgium","Index, 2015=100","All-items HICP","102.96",""
"2016M12","Bulgaria","Index, 2015=100","All-items HICP","99.10",""
"2016M12","Czechia","Index, 2015=100","All-items HICP","101.5",""
"2016M12","Denmark","Index, 2015=100","All-items HICP","100.1",""
"2016M12","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.2",""
"2016M12","Estonia","Index, 2015=100","All-items HICP","101.34",""
"2016M12","Ireland","Index, 2015=100","All-items HICP","99.4",""
"2016M12","Greece","Index, 2015=100","All-items HICP","100.27",""
"2016M12","Spain","Index, 2015=100","All-items HICP","101.50",""
"2016M12","France","Index, 2015=100","All-items HICP","100.90",""
"2016M12","Croatia","Index, 2015=100","All-items HICP","99.69",""
"2016M12","Italy","Index, 2015=100","All-items HICP","101.1",""
"2016M12","Cyprus","Index, 2015=100","All-items HICP","98.73",""
"2016M12","Latvia","Index, 2015=100","All-items HICP","101.38",""
"2016M12","Lithuania","Index, 2015=100","All-items HICP","101.94",""
"2016M12","Luxembourg","Index, 2015=100","All-items HICP","101.24",""
"2016M12","Hungary","Index, 2015=100","All-items HICP","101.46",""
"2016M12","Malta","Index, 2015=100","All-items HICP","99.55",""
"2016M12","Netherlands","Index, 2015=100","All-items HICP","100.27",""
"2016M12","Austria","Index, 2015=100","All-items HICP","102.55",""
"2016M12","Poland","Index, 2015=100","All-items HICP","100.5",""
"2016M12","Portugal","Index, 2015=100","All-items HICP","100.74",""
"2016M12","Romania","Index, 2015=100","All-items HICP","99.41",""
"2016M12","Slovenia","Index, 2015=100","All-items HICP","100.29",""
"2016M12","Slovakia","Index, 2015=100","All-items HICP","99.75",""
"2016M12","Finland","Index, 2015=100","All-items HICP","101.08",""
"2016M12","Sweden","Index, 2015=100","All-items HICP","102.28",""
"2017M01","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.35",""
"2017M01","Belgium","Index, 2015=100","All-items HICP","102.03",""
"2017M01","Bulgaria","Index, 2015=100","All-items HICP","99.77",""
"2017M01","Czechia","Index, 2015=100","All-items HICP","102.3",""
"2017M01","Denmark","Index, 2015=100","All-items HICP","100.0",""
"2017M01","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","100.2",""
"2017M01","Estonia","Index, 2015=100","All-items HICP","101.61",""
"2017M01","Ireland","Index, 2015=100","All-items HICP","98.9",""
"2017M01","Greece","Index, 2015=100","All-items HICP","99.79",""
"2017M01","Spain","Index, 2015=100","All-items HICP","100.50",""
"2017M01","France","Index, 2015=100","All-items HICP","100.57",""
"2017M01","Croatia","Index, 2015=100","All-items HICP","99.51",""
"2017M01","Italy","Index, 2015=100","All-items HICP","99.4",""
"2017M01","Cyprus","Index, 2015=100","All-items HICP","97.92",""
"2017M01","Latvia","Index, 2015=100","All-items HICP","101.45",""
"2017M01","Lithuania","Index, 2015=100","All-items HICP","102.15",""
"2017M01","Luxembourg","Index, 2015=100","All-items HICP","100.59",""
"2017M01","Hungary","Index, 2015=100","All-items HICP","101.87",""
"2017M01","Malta","Index, 2015=100","All-items HICP","98.47",""
"2017M01","Netherlands","Index, 2015=100","All-items HICP","99.64",""
"2017M01","Austria","Index, 2015=100","All-items HICP","101.91",""
"2017M01","Poland","Index, 2015=100","All-items HICP","100.8",""
"2017M01","Portugal","Index, 2015=100","All-items HICP","100.05",""
"2017M01","Romania","Index, 2015=100","All-items HICP","99.28",""
"2017M01","Slovenia","Index, 2015=100","All-items HICP","99.84",""
"2017M01","Slovakia","Index, 2015=100","All-items HICP","100.02",""
"2017M01","Finland","Index, 2015=100","All-items HICP","100.41",""
"2017M01","Sweden","Index, 2015=100","All-items HICP","101.50",""
"2017M02","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","100.75",""
"2017M02","Belgium","Index, 2015=100","All-items HICP","104.00",""
"2017M02","Bulgaria","Index, 2015=100","All-items HICP","99.80",""
"2017M02","Czechia","Index, 2015=100","All-items HICP","102.7",""
"2017M02","Denmark","Index, 2015=100","All-items HICP","100.7",""
"2017M02","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.0",""
"2017M02","Estonia","Index, 2015=100","All-items HICP","103.08",""
"2017M02","Ireland","Index, 2015=100","All-items HICP","99.4",""
"2017M02","Greece","Index, 2015=100","All-items HICP","99.69",""
"2017M02","Spain","Index, 2015=100","All-items HICP","100.16",""
"2017M02","France","Index, 2015=100","All-items HICP","100.73",""
"2017M02","Croatia","Index, 2015=100","All-items HICP","99.70",""
"2017M02","Italy","Index, 2015=100","All-items HICP","99.6",""
"2017M02","Cyprus","Index, 2015=100","All-items HICP","97.99",""
"2017M02","Latvia","Index, 2015=100","All-items HICP","101.86",""
"2017M02","Lithuania","Index, 2015=100","All-items HICP","102.49",""
"2017M02","Luxembourg","Index, 2015=100","All-items HICP","102.05",""
"2017M02","Hungary","Index, 2015=100","All-items HICP","102.22",""
"2017M02","Malta","Index, 2015=100","All-items HICP","98.87",""
"2017M02","Netherlands","Index, 2015=100","All-items HICP","100.58",""
"2017M02","Austria","Index, 2015=100","All-items HICP","102.13",""
"2017M02","Poland","Index, 2015=100","All-items HICP","101.3",""
"2017M02","Portugal","Index, 2015=100","All-items HICP","99.85",""
"2017M02","Romania","Index, 2015=100","All-items HICP","99.18",""
"2017M02","Slovenia","Index, 2015=100","All-items HICP","100.79",""
"2017M02","Slovakia","Index, 2015=100","All-items HICP","100.55",""
"2017M02","Finland","Index, 2015=100","All-items HICP","101.12",""
"2017M02","Sweden","Index, 2015=100","All-items HICP","102.25",""
"2017M03","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.43",""
"2017M03","Belgium","Index, 2015=100","All-items HICP","103.99",""
"2017M03","Bulgaria","Index, 2015=100","All-items HICP","99.28",""
"2017M03","Czechia","Index, 2015=100","All-items HICP","102.7",""
"2017M03","Denmark","Index, 2015=100","All-items HICP","100.8",""
"2017M03","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.3",""
"2017M03","Estonia","Index, 2015=100","All-items HICP","103.46",""
"2017M03","Ireland","Index, 2015=100","All-items HICP","100.0",""
"2017M03","Greece","Index, 2015=100","All-items HICP","101.06",""
"2017M03","Spain","Index, 2015=100","All-items HICP","101.29",""
"2017M03","France","Index, 2015=100","All-items HICP","101.47",""
"2017M03","Croatia","Index, 2015=100","All-items HICP","99.92",""
"2017M03","Italy","Index, 2015=100","All-items HICP","101.5",""
"2017M03","Cyprus","Index, 2015=100","All-items HICP","98.83",""
"2017M03","Latvia","Index, 2015=100","All-items HICP","102.74",""
"2017M03","Lithuania","Index, 2015=100","All-items HICP","103.58",""
"2017M03","Luxembourg","Index, 2015=100","All-items HICP","101.98",""
"2017M03","Hungary","Index, 2015=100","All-items HICP","102.21",""
"2017M03","Malta","Index, 2015=100","All-items HICP","99.78",""
"2017M03","Netherlands","Index, 2015=100","All-items HICP","101.03",""
"2017M03","Austria","Index, 2015=100","All-items HICP","102.94",""
"2017M03","Poland","Index, 2015=100","All-items HICP","101.3",""
"2017M03","Portugal","Index, 2015=100","All-items HICP","101.86",""
"2017M03","Romania","Index, 2015=100","All-items HICP","99.25",""
"2017M03","Slovenia","Index, 2015=100","All-items HICP","101.14",""
"2017M03","Slovakia","Index, 2015=100","All-items HICP","100.42",""
"2017M03","Finland","Index, 2015=100","All-items HICP","101.10",""
"2017M03","Sweden","Index, 2015=100","All-items HICP","102.25",""
"2017M04","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.97",""
"2017M04","Belgium","Index, 2015=100","All-items HICP","104.35",""
"2017M04","Bulgaria","Index, 2015=100","All-items HICP","99.74",""
"2017M04","Czechia","Index, 2015=100","All-items HICP","102.8",""
"2017M04","Denmark","Index, 2015=100","All-items HICP","101.1",""
"2017M04","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.9",""
"2017M04","Estonia","Index, 2015=100","All-items HICP","104.06",""
"2017M04","Ireland","Index, 2015=100","All-items HICP","100.4",""
"2017M04","Greece","Index, 2015=100","All-items HICP","101.72",""
"2017M04","Spain","Index, 2015=100","All-items HICP","102.21",""
"2017M04","France","Index, 2015=100","All-items HICP","101.57",""
"2017M04","Croatia","Index, 2015=100","All-items HICP","100.60",""
"2017M04","Italy","Index, 2015=100","All-items HICP","102.3",""
"2017M04","Cyprus","Index, 2015=100","All-items HICP","99.78",""
"2017M04","Latvia","Index, 2015=100","All-items HICP","103.19",""
"2017M04","Lithuania","Index, 2015=100","All-items HICP","104.64",""
"2017M04","Luxembourg","Index, 2015=100","All-items HICP","102.23",""
"2017M04","Hungary","Index, 2015=100","All-items HICP","102.63",""
"2017M04","Malta","Index, 2015=100","All-items HICP","102.35",""
"2017M04","Netherlands","Index, 2015=100","All-items HICP","101.94",""
"2017M04","Austria","Index, 2015=100","All-items HICP","103.27",""
"2017M04","Poland","Index, 2015=100","All-items HICP","101.6",""
"2017M04","Portugal","Index, 2015=100","All-items HICP","103.35",""
"2017M04","Romania","Index, 2015=100","All-items HICP","99.46",""
"2017M04","Slovenia","Index, 2015=100","All-items HICP","101.18",""
"2017M04","Slovakia","Index, 2015=100","All-items HICP","100.56",""
"2017M04","Finland","Index, 2015=100","All-items HICP","101.50",""
"2017M04","Sweden","Index, 2015=100","All-items HICP","102.84",""
"2017M05","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.90",""
"2017M05","Belgium","Index, 2015=100","All-items HICP","104.02",""
"2017M05","Bulgaria","Index, 2015=100","All-items HICP","99.52",""
"2017M05","Czechia","Index, 2015=100","All-items HICP","103.0",""
"2017M05","Denmark","Index, 2015=100","All-items HICP","101.0",""
"2017M05","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.8",""
"2017M05","Estonia","Index, 2015=100","All-items HICP","104.41",""
"2017M05","Ireland","Index, 2015=100","All-items HICP","100.2",""
"2017M05","Greece","Index, 2015=100","All-items HICP","101.56",""
"2017M05","Spain","Index, 2015=100","All-items HICP","102.16",""
"2017M05","France","Index, 2015=100","All-items HICP","101.59",""
"2017M05","Croatia","Index, 2015=100","All-items HICP","100.45",""
"2017M05","Italy","Index, 2015=100","All-items HICP","102.2",""
"2017M05","Cyprus","Index, 2015=100","All-items HICP","99.92",""
"2017M05","Latvia","Index, 2015=100","All-items HICP","103.39",""
"2017M05","Lithuania","Index, 2015=100","All-items HICP","104.42",""
"2017M05","Luxembourg","Index, 2015=100","All-items HICP","102.11",""
"2017M05","Hungary","Index, 2015=100","All-items HICP","102.79",""
"2017M05","Malta","Index, 2015=100","All-items HICP","103.39",""
"2017M05","Netherlands","Index, 2015=100","All-items HICP","101.49",""
"2017M05","Austria","Index, 2015=100","All-items HICP","103.21",""
"2017M05","Poland","Index, 2015=100","All-items HICP","101.5",""
"2017M05","Portugal","Index, 2015=100","All-items HICP","103.08",""
"2017M05","Romania","Index, 2015=100","All-items HICP","99.68",""
"2017M05","Slovenia","Index, 2015=100","All-items HICP","101.86",""
"2017M05","Slovakia","Index, 2015=100","All-items HICP","100.82",""
"2017M05","Finland","Index, 2015=100","All-items HICP","101.32",""
"2017M05","Sweden","Index, 2015=100","All-items HICP","102.89",""
"2017M06","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.97",""
"2017M06","Belgium","Index, 2015=100","All-items HICP","103.95",""
"2017M06","Bulgaria","Index, 2015=100","All-items HICP","99.35",""
"2017M06","Czechia","Index, 2015=100","All-items HICP","103.0",""
"2017M06","Denmark","Index, 2015=100","All-items HICP","100.8",""
"2017M06","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.3",""
"2017M06","Estonia","Index, 2015=100","All-items HICP","104.55",""
"2017M06","Ireland","Index, 2015=100","All-items HICP","100.3",""
