time,country,crude_oil_price,crude_oil_var,crude_oil_100,natural_gas_price,natural_gas_var,natural_gas_100,copper_price,copper_var,copper_100,aluminum_price,aluminum_var,aluminum_100
2015M01,EU,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Belgium,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Bulgaria,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Czechia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Denmark,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Germany,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Estonia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Ireland,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Greece,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Spain,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,France,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Croatia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Italy,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Cyprus,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Latvia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Lithuania,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Luxembourg,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Hungary,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Malta,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Netherlands,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Austria,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Poland,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Portugal,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Romania,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Slovenia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Slovakia,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Finland,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M01,Sweden,53.7599983215332,0.0,100.0,2.845000028610229,0.0,100.0,2.8420000076293945,0.0,100.0,2168.5,0.0,100.0
2015M02,EU,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Belgium,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Bulgaria,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Czechia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Denmark,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Germany,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Estonia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Ireland,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Greece,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Spain,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,France,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Croatia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Italy,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Cyprus,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Latvia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Lithuania,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Luxembourg,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Hungary,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Malta,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Netherlands,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Austria,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Poland,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Portugal,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Romania,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Slovenia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Slovakia,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Finland,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M02,Sweden,47.59,-11.48,88.52,2.686000108718872,-5.59,94.41,2.51,-11.68,88.32,2297.5,5.95,105.95
2015M03,EU,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Belgium,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Bulgaria,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Czechia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Denmark,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Germany,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Estonia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Ireland,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Greece,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Spain,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,France,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Croatia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Italy,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Cyprus,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Latvia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Lithuania,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Luxembourg,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Hungary,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Malta,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Netherlands,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Austria,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Poland,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Portugal,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Romania,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Slovenia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Slovakia,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Finland,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M03,Sweden,49.45,3.91,91.98,2.7249999046325684,1.45,95.78,2.6205,4.4,92.21,2080.5,-9.45,95.94
2015M04,EU,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Belgium,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Bulgaria,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Czechia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Denmark,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Germany,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Estonia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Ireland,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Greece,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Spain,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,France,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Croatia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Italy,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Cyprus,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Latvia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Lithuania,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Luxembourg,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Hungary,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Malta,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Netherlands,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Austria,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Poland,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Portugal,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Romania,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Slovenia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Slovakia,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Finland,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M04,Sweden,47.54999923706055,-3.84,88.45,2.63700008392334,-3.23,92.69,2.749500036239624,4.92,96.75,2036.0,-2.14,93.89
2015M05,EU,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Belgium,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Bulgaria,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Czechia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Denmark,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Germany,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Estonia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Ireland,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Greece,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Spain,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,France,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Croatia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Italy,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Cyprus,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Latvia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Lithuania,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Luxembourg,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Hungary,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Malta,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Netherlands,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Austria,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Poland,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Portugal,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Romania,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Slovenia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Slovakia,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Finland,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M05,Sweden,59.790000915527344,25.74,111.22,2.736999988555908,3.79,96.2,2.884500026702881,4.91,101.5,2023.5,-0.61,93.32
2015M06,EU,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Belgium,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Bulgaria,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Czechia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Denmark,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Germany,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Estonia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Ireland,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Greece,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Spain,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,France,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Croatia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Italy,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Cyprus,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Latvia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Lithuania,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Luxembourg,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Hungary,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Malta,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Netherlands,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Austria,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Poland,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Portugal,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Romania,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Slovenia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Slovakia,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Finland,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M06,Sweden,60.290000915527344,0.84,112.15,2.615000009536743,-4.46,91.91,2.763499975204468,-4.19,97.25,1867.75,-7.7,86.13
2015M07,EU,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Belgium,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Bulgaria,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Czechia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Denmark,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Germany,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Estonia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Ireland,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Greece,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Spain,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,France,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Croatia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Italy,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Cyprus,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Latvia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Lithuania,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Luxembourg,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Hungary,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Malta,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Netherlands,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Austria,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Poland,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Portugal,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Romania,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Slovenia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Slovakia,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Finland,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
2015M07,Sweden,58.97999954223633,-2.17,109.72,2.815999984741211,7.69,98.98,2.622499942779541,-5.1,92.29,1836.25,-1.69,84.67
