time,country,steel_price,steel_var,steel_100,coal_price,coal_var,coal_100
2016M04,Bulgaria,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Czechia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Denmark,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Germany,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Estonia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Ireland,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Greece,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Spain,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,France,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Croatia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Italy,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Cyprus,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Latvia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Lithuania,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Luxembourg,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Hungary,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Malta,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Netherlands,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Austria,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Poland,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Portugal,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Romania,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Slovenia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Slovakia,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Finland,2727,19.87,124.63,50.75,-0.68,81.27
2016M04,Sweden,2727,19.87,124.63,50.75,-0.68,81.27
2016M05,EU,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Belgium,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Bulgaria,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Czechia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Denmark,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Germany,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Estonia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Ireland,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Greece,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Spain,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,France,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Croatia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Italy,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Cyprus,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Latvia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Lithuania,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Luxembourg,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Hungary,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Malta,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Netherlands,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Austria,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Poland,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Portugal,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Romania,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Slovenia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Slovakia,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Finland,1931,-29.19,88.25,53.5,5.42,85.67
2016M05,Sweden,1931,-29.19,88.25,53.5,5.42,85.67
2016M06,EU,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Belgium,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Bulgaria,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Czechia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Denmark,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Germany,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Estonia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Ireland,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Greece,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Spain,2208,14.34,100.91,56.8,6.17,90.96
2016M06,France,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Croatia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Italy,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Cyprus,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Latvia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Lithuania,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Luxembourg,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Hungary,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Malta,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Netherlands,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Austria,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Poland,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Portugal,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Romania,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Slovenia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Slovakia,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Finland,2208,14.34,100.91,56.8,6.17,90.96
2016M06,Sweden,2208,14.34,100.91,56.8,6.17,90.96
2016M07,EU,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Belgium,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Bulgaria,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Czechia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Denmark,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Germany,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Estonia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Ireland,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Greece,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Spain,2343,6.11,107.08,61.15,7.66,97.93
2016M07,France,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Croatia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Italy,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Cyprus,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Latvia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Lithuania,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Luxembourg,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Hungary,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Malta,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Netherlands,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Austria,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Poland,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Portugal,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Romania,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Slovenia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Slovakia,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Finland,2343,6.11,107.08,61.15,7.66,97.93
2016M07,Sweden,2343,6.11,107.08,61.15,7.66,97.93
2016M08,EU,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Belgium,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Bulgaria,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Czechia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Denmark,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Germany,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Estonia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Ireland,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Greece,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Spain,2378,1.49,108.68,68.75,12.43,110.1
2016M08,France,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Croatia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Italy,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Cyprus,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Latvia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Lithuania,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Luxembourg,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Hungary,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Malta,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Netherlands,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Austria,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Poland,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Portugal,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Romania,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Slovenia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Slovakia,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Finland,2378,1.49,108.68,68.75,12.43,110.1
2016M08,Sweden,2378,1.49,108.68,68.75,12.43,110.1
2016M09,EU,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Belgium,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Bulgaria,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Czechia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Denmark,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Germany,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Estonia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Ireland,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Greece,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Spain,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,France,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Croatia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Italy,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Cyprus,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Latvia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Lithuania,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Luxembourg,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Hungary,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Malta,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Netherlands,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Austria,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Poland,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Portugal,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Romania,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Slovenia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Slovakia,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Finland,2168,-8.83,99.08,72.2,5.02,115.63
2016M09,Sweden,2168,-8.83,99.08,72.2,5.02,115.63
2016M10,EU,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Belgium,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Bulgaria,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Czechia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Denmark,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Germany,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Estonia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Ireland,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Greece,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Spain,2415,11.39,110.37,108.6,50.42,173.93
2016M10,France,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Croatia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Italy,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Cyprus,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Latvia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Lithuania,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Luxembourg,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Hungary,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Malta,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Netherlands,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Austria,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Poland,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Portugal,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Romania,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Slovenia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Slovakia,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Finland,2415,11.39,110.37,108.6,50.42,173.93
2016M10,Sweden,2415,11.39,110.37,108.6,50.42,173.93
2016M11,EU,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Belgium,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Bulgaria,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Czechia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Denmark,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Germany,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Estonia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Ireland,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Greece,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Spain,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,France,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Croatia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Italy,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Cyprus,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Latvia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Lithuania,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Luxembourg,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Hungary,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Malta,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Netherlands,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Austria,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Poland,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Portugal,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Romania,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Slovenia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Slovakia,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Finland,3044,26.05,139.12,87.45,-19.48,140.05
2016M11,Sweden,3044,26.05,139.12,87.45,-19.48,140.05
2016M12,EU,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Belgium,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Bulgaria,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Czechia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Denmark,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Germany,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Estonia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Ireland,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Greece,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Spain,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,France,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Croatia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Italy,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Cyprus,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Latvia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Lithuania,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Luxembourg,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Hungary,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Malta,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Netherlands,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Austria,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Poland,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Portugal,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Romania,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Slovenia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Slovakia,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Finland,2954,-2.96,135.0,88.4,1.09,141.58
2016M12,Sweden,2954,-2.96,135.0,88.4,1.09,141.58
2017M01,EU,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Belgium,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Bulgaria,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Czechia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Denmark,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Germany,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Estonia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Ireland,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Greece,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Spain,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,France,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Croatia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Italy,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Cyprus,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Latvia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Lithuania,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Luxembourg,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Hungary,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Malta,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Netherlands,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Austria,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Poland,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Portugal,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Romania,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Slovenia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Slovakia,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Finland,3307,11.95,151.13,83.0,-6.11,132.93
2017M01,Sweden,3307,11.95,151.13,83.0,-6.11,132.93
2017M02,EU,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Belgium,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Bulgaria,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Czechia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Denmark,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Germany,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Estonia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Ireland,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Greece,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Spain,3871,17.05,176.9,83.45,0.54,133.65
2017M02,France,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Croatia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Italy,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Cyprus,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Latvia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Lithuania,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Luxembourg,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Hungary,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Malta,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Netherlands,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Austria,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Poland,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Portugal,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Romania,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Slovenia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Slovakia,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Finland,3871,17.05,176.9,83.45,0.54,133.65
2017M02,Sweden,3871,17.05,176.9,83.45,0.54,133.65
2017M03,EU,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Belgium,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Bulgaria,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Czechia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Denmark,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Germany,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Estonia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Ireland,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Greece,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Spain,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,France,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Croatia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Italy,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Cyprus,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Latvia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Lithuania,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Luxembourg,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Hungary,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Malta,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Netherlands,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Austria,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Poland,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Portugal,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Romania,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Slovenia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Slovakia,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Finland,3774,-2.51,172.46,80.75,-3.24,129.32
2017M03,Sweden,3774,-2.51,172.46,80.75,-3.24,129.32
2017M04,EU,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Belgium,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Bulgaria,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Czechia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Denmark,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Germany,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Estonia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Ireland,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Greece,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Spain,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,France,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Croatia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Italy,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Cyprus,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Latvia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Lithuania,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Luxembourg,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Hungary,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Malta,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Netherlands,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Austria,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Poland,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Portugal,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Romania,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Slovenia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Slovakia,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Finland,3375,-10.57,154.23,83.55,3.47,133.81
2017M04,Sweden,3375,-10.57,154.23,83.55,3.47,133.81
2017M05,EU,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Belgium,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Bulgaria,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Czechia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Denmark,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Germany,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Estonia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Ireland,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Greece,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Spain,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,France,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Croatia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Italy,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Cyprus,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Latvia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Lithuania,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Luxembourg,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Hungary,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Malta,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Netherlands,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Austria,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Poland,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Portugal,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Romania,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Slovenia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Slovakia,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Finland,3865,14.52,176.62,73.45,-12.09,117.63
2017M05,Sweden,3865,14.52,176.62,73.45,-12.09,117.63
2017M06,EU,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Belgium,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Bulgaria,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Czechia,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Denmark,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Germany,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Estonia,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Ireland,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Greece,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Spain,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,France,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Croatia,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Italy,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Cyprus,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Latvia,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Lithuania,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Luxembourg,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Hungary,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Malta,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Netherlands,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Austria,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Poland,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Portugal,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Romania,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Slovenia,3692,-4.48,168.71,81.0,10.28,129.72
2017M06,Slovakia,3692,-4.48,168.71,81.0,10.28,129.72
