time,country,crude_oil_price,natural_gas_price,coal_price,elec_price,steel_price,copper_price,aluminum_price
2016M10,Portugal,48.040000915527344,2.9049999713897705,108.6,0.1149,2415,2.187000036239624,1732.5
2016M10,Romania,48.040000915527344,2.9049999713897705,108.6,0.1143,2415,2.187000036239624,1732.5
2016M10,Slovenia,48.040000915527344,2.9049999713897705,108.6,0.1634,2415,2.187000036239624,1732.5
2016M10,Slovakia,48.040000915527344,2.9049999713897705,108.6,0.1628,2415,2.187000036239624,1732.5
2016M10,Finland,48.040000915527344,2.9049999713897705,108.6,0.1622,2415,2.187000036239624,1732.5
2016M10,Sweden,48.040000915527344,2.9049999713897705,108.6,0.1616,2415,2.187000036239624,1732.5
2016M11,EU,46.77000045776367,2.9790000915527344,87.45,0.1609,3044,2.2049999237060547,1804.0
2016M11,Belgium,46.77000045776367,2.9790000915527344,87.45,0.1603,3044,2.2049999237060547,1804.0
2016M11,Bulgaria,46.77000045776367,2.9790000915527344,87.45,0.1236,3044,2.2049999237060547,1804.0
2016M11,Czechia,46.77000045776367,2.9790000915527344,87.45,0.1306,3044,2.2049999237060547,1804.0
2016M11,Denmark,46.77000045776367,2.9790000915527344,87.45,0.1375,3044,2.2049999237060547,1804.0
2016M11,Germany,46.77000045776367,2.9790000915527344,87.45,0.1444,3044,2.2049999237060547,1804.0
2016M11,Estonia,46.77000045776367,2.9790000915527344,87.45,0.1514,3044,2.2049999237060547,1804.0
2016M11,Ireland,46.77000045776367,2.9790000915527344,87.45,0.1584,3044,2.2049999237060547,1804.0
2016M11,Greece,46.77000045776367,2.9790000915527344,87.45,0.149,3044,2.2049999237060547,1804.0
2016M11,Spain,46.77000045776367,2.9790000915527344,87.45,0.148,3044,2.2049999237060547,1804.0
2016M11,France,46.77000045776367,2.9790000915527344,87.45,0.147,3044,2.2049999237060547,1804.0
2016M11,Croatia,46.77000045776367,2.9790000915527344,87.45,0.146,3044,2.2049999237060547,1804.0
2016M11,Italy,46.77000045776367,2.9790000915527344,87.45,0.145,3044,2.2049999237060547,1804.0
2016M11,Cyprus,46.77000045776367,2.9790000915527344,87.45,0.144,3044,2.2049999237060547,1804.0
2016M11,Latvia,46.77000045776367,2.9790000915527344,87.45,0.1311,3044,2.2049999237060547,1804.0
2016M11,Lithuania,46.77000045776367,2.9790000915527344,87.45,0.1326,3044,2.2049999237060547,1804.0
2016M11,Luxembourg,46.77000045776367,2.9790000915527344,87.45,0.1341,3044,2.2049999237060547,1804.0
2016M11,Hungary,46.77000045776367,2.9790000915527344,87.45,0.1356,3044,2.2049999237060547,1804.0
2016M11,Malta,46.77000045776367,2.9790000915527344,87.45,0.1372,3044,2.2049999237060547,1804.0
2016M11,Netherlands,46.77000045776367,2.9790000915527344,87.45,0.1387,3044,2.2049999237060547,1804.0
2016M11,Austria,46.77000045776367,2.9790000915527344,87.45,0.1843,3044,2.2049999237060547,1804.0
2016M11,Poland,46.77000045776367,2.9790000915527344,87.45,0.1851,3044,2.2049999237060547,1804.0
2016M11,Portugal,46.77000045776367,2.9790000915527344,87.45,0.186,3044,2.2049999237060547,1804.0
2016M11,Romania,46.77000045776367,2.9790000915527344,87.45,0.1869,3044,2.2049999237060547,1804.0
2016M11,Slovenia,46.77000045776367,2.9790000915527344,87.45,0.1877,3044,2.2049999237060547,1804.0
2016M11,Slovakia,46.77000045776367,2.9790000915527344,87.45,0.1886,3044,2.2049999237060547,1804.0
2016M11,Finland,46.77000045776367,2.9790000915527344,87.45,0.1091,3044,2.2049999237060547,1804.0
2016M11,Sweden,46.77000045776367,2.9790000915527344,87.45,0.1085,3044,2.2049999237060547,1804.0
2016M12,EU,49.06999969482422,3.3480000495910645,88.4,0.108,2954,2.625499963760376,1842.0
2016M12,Belgium,49.06999969482422,3.3480000495910645,88.4,0.1074,2954,2.625499963760376,1842.0
2016M12,Bulgaria,49.06999969482422,3.3480000495910645,88.4,0.1068,2954,2.625499963760376,1842.0
2016M12,Czechia,49.06999969482422,3.3480000495910645,88.4,0.1063,2954,2.625499963760376,1842.0
2016M12,Denmark,49.06999969482422,3.3480000495910645,88.4,0.1251,2954,2.625499963760376,1842.0
2016M12,Germany,49.06999969482422,3.3480000495910645,88.4,0.1244,2954,2.625499963760376,1842.0
2016M12,Estonia,49.06999969482422,3.3480000495910645,88.4,0.1236,2954,2.625499963760376,1842.0
2016M12,Ireland,49.06999969482422,3.3480000495910645,88.4,0.1229,2954,2.625499963760376,1842.0
2016M12,Greece,49.06999969482422,3.3480000495910645,88.4,0.1222,2954,2.625499963760376,1842.0
2016M12,Spain,49.06999969482422,3.3480000495910645,88.4,0.1214,2954,2.625499963760376,1842.0
2016M12,France,49.06999969482422,3.3480000495910645,88.4,0.1613,2954,2.625499963760376,1842.0
2016M12,Croatia,49.06999969482422,3.3480000495910645,88.4,0.161,2954,2.625499963760376,1842.0
2016M12,Italy,49.06999969482422,3.3480000495910645,88.4,0.1607,2954,2.625499963760376,1842.0
2016M12,Cyprus,49.06999969482422,3.3480000495910645,88.4,0.1604,2954,2.625499963760376,1842.0
2016M12,Latvia,49.06999969482422,3.3480000495910645,88.4,0.1602,2954,2.625499963760376,1842.0
2016M12,Lithuania,49.06999969482422,3.3480000495910645,88.4,0.1599,2954,2.625499963760376,1842.0
2016M12,Luxembourg,49.06999969482422,3.3480000495910645,88.4,0.1047,2954,2.625499963760376,1842.0
2016M12,Hungary,49.06999969482422,3.3480000495910645,88.4,0.1046,2954,2.625499963760376,1842.0
2016M12,Malta,49.06999969482422,3.3480000495910645,88.4,0.1046,2954,2.625499963760376,1842.0
2016M12,Netherlands,49.06999969482422,3.3480000495910645,88.4,0.1045,2954,2.625499963760376,1842.0
2016M12,Austria,49.06999969482422,3.3480000495910645,88.4,0.1044,2954,2.625499963760376,1842.0
2016M12,Poland,49.06999969482422,3.3480000495910645,88.4,0.1044,2954,2.625499963760376,1842.0
2016M12,Portugal,49.06999969482422,3.3480000495910645,88.4,0.0955,2954,2.625499963760376,1842.0
2016M12,Romania,49.06999969482422,3.3480000495910645,88.4,0.0955,2954,2.625499963760376,1842.0
2016M12,Slovenia,49.06999969482422,3.3480000495910645,88.4,0.0955,2954,2.625499963760376,1842.0
2016M12,Slovakia,49.06999969482422,3.3480000495910645,88.4,0.0955,2954,2.625499963760376,1842.0
2016M12,Finland,49.06999969482422,3.3480000495910645,88.4,0.0954,2954,2.625499963760376,1842.0
2016M12,Sweden,49.06999969482422,3.3480000495910645,88.4,0.0954,2954,2.625499963760376,1842.0
2017M01,EU,49.06999969482422,3.3480000495910645,83.0,0.1754,3307,2.625499963760376,1842.0
2017M01,Belgium,49.06999969482422,3.3480000495910645,83.0,0.1747,3307,2.625499963760376,1842.0
2017M01,Bulgaria,49.06999969482422,3.3480000495910645,83.0,0.174,3307,2.625499963760376,1842.0
2017M01,Czechia,49.06999969482422,3.3480000495910645,83.0,0.1733,3307,2.625499963760376,1842.0
2017M01,Denmark,49.06999969482422,3.3480000495910645,83.0,0.1726,3307,2.625499963760376,1842.0
2017M01,Germany,49.06999969482422,3.3480000495910645,83.0,0.1719,3307,2.625499963760376,1842.0
2017M01,Estonia,49.06999969482422,3.3480000495910645,83.0,0.1939,3307,2.625499963760376,1842.0
2017M01,Ireland,49.06999969482422,3.3480000495910645,83.0,0.1927,3307,2.625499963760376,1842.0
2017M01,Greece,49.06999969482422,3.3480000495910645,83.0,0.1916,3307,2.625499963760376,1842.0
2017M01,Spain,49.06999969482422,3.3480000495910645,83.0,0.1904,3307,2.625499963760376,1842.0
2017M01,France,49.06999969482422,3.3480000495910645,83.0,0.1892,3307,2.625499963760376,1842.0
2017M01,Croatia,49.06999969482422,3.3480000495910645,83.0,0.1881,3307,2.625499963760376,1842.0
2017M01,Italy,49.06999969482422,3.3480000495910645,83.0,0.1069,3307,2.625499963760376,1842.0
2017M01,Cyprus,49.06999969482422,3.3480000495910645,83.0,0.1078,3307,2.625499963760376,1842.0
2017M01,Latvia,49.06999969482422,3.3480000495910645,83.0,0.1088,3307,2.625499963760376,1842.0
2017M01,Lithuania,49.06999969482422,3.3480000495910645,83.0,0.1097,3307,2.625499963760376,1842.0
2017M01,Luxembourg,49.06999969482422,3.3480000495910645,83.0,0.1106,3307,2.625499963760376,1842.0
2017M01,Hungary,49.06999969482422,3.3480000495910645,83.0,0.1116,3307,2.625499963760376,1842.0
2017M01,Malta,49.06999969482422,3.3480000495910645,83.0,0.1352,3307,2.625499963760376,1842.0
2017M01,Netherlands,49.06999969482422,3.3480000495910645,83.0,0.1366,3307,2.625499963760376,1842.0
2017M01,Austria,49.06999969482422,3.3480000495910645,83.0,0.138,3307,2.625499963760376,1842.0
2017M01,Poland,49.06999969482422,3.3480000495910645,83.0,0.1393,3307,2.625499963760376,1842.0
2017M01,Portugal,49.06999969482422,3.3480000495910645,83.0,0.1407,3307,2.625499963760376,1842.0
2017M01,Romania,49.06999969482422,3.3480000495910645,83.0,0.1421,3307,2.625499963760376,1842.0
2017M01,Slovenia,49.06999969482422,3.3480000495910645,83.0,0.2794,3307,2.625499963760376,1842.0
2017M01,Slovakia,49.06999969482422,3.3480000495910645,83.0,0.2791,3307,2.625499963760376,1842.0
2017M01,Finland,49.06999969482422,3.3480000495910645,83.0,0.2787,3307,2.625499963760376,1842.0
2017M01,Sweden,49.06999969482422,3.3480000495910645,83.0,0.2784,3307,2.625499963760376,1842.0
2017M02,EU,52.7599983215332,3.134000062942505,83.45,0.2781,3871,2.7179999351501465,1910.0
2017M02,Belgium,52.7599983215332,3.134000062942505,83.45,0.2777,3871,2.7179999351501465,1910.0
2017M02,Bulgaria,52.7599983215332,3.134000062942505,83.45,0.2305,3871,2.7179999351501465,1910.0
2017M02,Czechia,52.7599983215332,3.134000062942505,83.45,0.23,3871,2.7179999351501465,1910.0
2017M02,Denmark,52.7599983215332,3.134000062942505,83.45,0.2296,3871,2.7179999351501465,1910.0
2017M02,Germany,52.7599983215332,3.134000062942505,83.45,0.2292,3871,2.7179999351501465,1910.0
2017M02,Estonia,52.7599983215332,3.134000062942505,83.45,0.2287,3871,2.7179999351501465,1910.0
2017M02,Ireland,52.7599983215332,3.134000062942505,83.45,0.2282,3871,2.7179999351501465,1910.0
2017M02,Greece,52.7599983215332,3.134000062942505,83.45,0.1124,3871,2.7179999351501465,1910.0
2017M02,Spain,52.7599983215332,3.134000062942505,83.45,0.1125,3871,2.7179999351501465,1910.0
2017M02,France,52.7599983215332,3.134000062942505,83.45,0.1126,3871,2.7179999351501465,1910.0
2017M02,Croatia,52.7599983215332,3.134000062942505,83.45,0.1127,3871,2.7179999351501465,1910.0
2017M02,Italy,52.7599983215332,3.134000062942505,83.45,0.1128,3871,2.7179999351501465,1910.0
2017M02,Cyprus,52.7599983215332,3.134000062942505,83.45,0.1129,3871,2.7179999351501465,1910.0
2017M02,Latvia,52.7599983215332,3.134000062942505,83.45,0.1692,3871,2.7179999351501465,1910.0
2017M02,Lithuania,52.7599983215332,3.134000062942505,83.45,0.1696,3871,2.7179999351501465,1910.0
2017M02,Luxembourg,52.7599983215332,3.134000062942505,83.45,0.1701,3871,2.7179999351501465,1910.0
2017M02,Hungary,52.7599983215332,3.134000062942505,83.45,0.1705,3871,2.7179999351501465,1910.0
2017M02,Malta,52.7599983215332,3.134000062942505,83.45,0.171,3871,2.7179999351501465,1910.0
2017M02,Netherlands,52.7599983215332,3.134000062942505,83.45,0.1714,3871,2.7179999351501465,1910.0
2017M02,Austria,52.7599983215332,3.134000062942505,83.45,0.1627,3871,2.7179999351501465,1910.0
2017M02,Poland,52.7599983215332,3.134000062942505,83.45,0.1655,3871,2.7179999351501465,1910.0
2017M02,Portugal,52.7599983215332,3.134000062942505,83.45,0.1682,3871,2.7179999351501465,1910.0
2017M02,Romania,52.7599983215332,3.134000062942505,83.45,0.171,3871,2.7179999351501465,1910.0
2017M02,Slovenia,52.7599983215332,3.134000062942505,83.45,0.1737,3871,2.7179999351501465,1910.0
2017M02,Slovakia,52.7599983215332,3.134000062942505,83.45,0.1764,3871,2.7179999351501465,1910.0
2017M02,Finland,52.7599983215332,3.134000062942505,83.45,0.1658,3871,2.7179999351501465,1910.0
2017M02,Sweden,52.7599983215332,3.134000062942505,83.45,0.1661,3871,2.7179999351501465,1910.0
2017M03,EU,53.95000076293945,2.7699999809265137,80.75,0.1664,3774,2.7049999237060547,2044.75
2017M03,Belgium,53.95000076293945,2.7699999809265137,80.75,0.1667,3774,2.7049999237060547,2044.75
2017M03,Bulgaria,53.95000076293945,2.7699999809265137,80.75,0.167,3774,2.7049999237060547,2044.75
2017M03,Czechia,53.95000076293945,2.7699999809265137,80.75,0.1673,3774,2.7049999237060547,2044.75
2017M03,Denmark,53.95000076293945,2.7699999809265137,80.75,0.1466,3774,2.7049999237060547,2044.75
2017M03,Germany,53.95000076293945,2.7699999809265137,80.75,0.1457,3774,2.7049999237060547,2044.75
2017M03,Estonia,53.95000076293945,2.7699999809265137,80.75,0.1448,3774,2.7049999237060547,2044.75
2017M03,Ireland,53.95000076293945,2.7699999809265137,80.75,0.144,3774,2.7049999237060547,2044.75
2017M03,Greece,53.95000076293945,2.7699999809265137,80.75,0.1431,3774,2.7049999237060547,2044.75
2017M03,Spain,53.95000076293945,2.7699999809265137,80.75,0.1422,3774,2.7049999237060547,2044.75
2017M03,France,53.95000076293945,2.7699999809265137,80.75,0.1173,3774,2.7049999237060547,2044.75
2017M03,Croatia,53.95000076293945,2.7699999809265137,80.75,0.1181,3774,2.7049999237060547,2044.75
2017M03,Italy,53.95000076293945,2.7699999809265137,80.75,0.1189,3774,2.7049999237060547,2044.75
2017M03,Cyprus,53.95000076293945,2.7699999809265137,80.75,0.1198,3774,2.7049999237060547,2044.75
2017M03,Latvia,53.95000076293945,2.7699999809265137,80.75,0.1206,3774,2.7049999237060547,2044.75
2017M03,Lithuania,53.95000076293945,2.7699999809265137,80.75,0.1214,3774,2.7049999237060547,2044.75
2017M03,Luxembourg,53.95000076293945,2.7699999809265137,80.75,0.2085,3774,2.7049999237060547,2044.75
2017M03,Hungary,53.95000076293945,2.7699999809265137,80.75,0.2074,3774,2.7049999237060547,2044.75
2017M03,Malta,53.95000076293945,2.7699999809265137,80.75,0.2063,3774,2.7049999237060547,2044.75
2017M03,Netherlands,53.95000076293945,2.7699999809265137,80.75,0.2052,3774,2.7049999237060547,2044.75
2017M03,Austria,53.95000076293945,2.7699999809265137,80.75,0.2042,3774,2.7049999237060547,2044.75
2017M03,Poland,53.95000076293945,2.7699999809265137,80.75,0.2031,3774,2.7049999237060547,2044.75
2017M03,Portugal,53.95000076293945,2.7699999809265137,80.75,0.1963,3774,2.7049999237060547,2044.75
2017M03,Romania,53.95000076293945,2.7699999809265137,80.75,0.1936,3774,2.7049999237060547,2044.75
2017M03,Slovenia,53.95000076293945,2.7699999809265137,80.75,0.1909,3774,2.7049999237060547,2044.75
2017M03,Slovakia,53.95000076293945,2.7699999809265137,80.75,0.1881,3774,2.7049999237060547,2044.75
2017M03,Finland,53.95000076293945,2.7699999809265137,80.75,0.1854,3774,2.7049999237060547,2044.75
2017M03,Sweden,53.95000076293945,2.7699999809265137,80.75,0.1827,3774,2.7049999237060547,2044.75
2017M04,EU,50.68999862670898,3.2170000076293945,83.55,0.1629,3375,2.6414999961853027,2023.5
2017M04,Belgium,50.68999862670898,3.2170000076293945,83.55,0.1627,3375,2.6414999961853027,2023.5
2017M04,Bulgaria,50.68999862670898,3.2170000076293945,83.55,0.1625,3375,2.6414999961853027,2023.5
2017M04,Czechia,50.68999862670898,3.2170000076293945,83.55,0.1622,3375,2.6414999961853027,2023.5
2017M04,Denmark,50.68999862670898,3.2170000076293945,83.55,0.162,3375,2.6414999961853027,2023.5
2017M04,Germany,50.68999862670898,3.2170000076293945,83.55,0.1618,3375,2.6414999961853027,2023.5
2017M04,Estonia,50.68999862670898,3.2170000076293945,83.55,0.1144,3375,2.6414999961853027,2023.5
2017M04,Ireland,50.68999862670898,3.2170000076293945,83.55,0.1142,3375,2.6414999961853027,2023.5
2017M04,Greece,50.68999862670898,3.2170000076293945,83.55,0.114,3375,2.6414999961853027,2023.5
2017M04,Spain,50.68999862670898,3.2170000076293945,83.55,0.1138,3375,2.6414999961853027,2023.5
2017M04,France,50.68999862670898,3.2170000076293945,83.55,0.1136,3375,2.6414999961853027,2023.5
2017M04,Croatia,50.68999862670898,3.2170000076293945,83.55,0.1134,3375,2.6414999961853027,2023.5
2017M04,Italy,50.68999862670898,3.2170000076293945,83.55,0.1094,3375,2.6414999961853027,2023.5
2017M04,Cyprus,50.68999862670898,3.2170000076293945,83.55,0.109,3375,2.6414999961853027,2023.5
2017M04,Latvia,50.68999862670898,3.2170000076293945,83.55,0.1087,3375,2.6414999961853027,2023.5
2017M04,Lithuania,50.68999862670898,3.2170000076293945,83.55,0.1083,3375,2.6414999961853027,2023.5
2017M04,Luxembourg,50.68999862670898,3.2170000076293945,83.55,0.1079,3375,2.6414999961853027,2023.5
2017M04,Hungary,50.68999862670898,3.2170000076293945,83.55,0.1076,3375,2.6414999961853027,2023.5
2017M04,Malta,50.68999862670898,3.2170000076293945,83.55,0.1137,3375,2.6414999961853027,2023.5
2017M04,Netherlands,50.68999862670898,3.2170000076293945,83.55,0.1139,3375,2.6414999961853027,2023.5
2017M04,Austria,50.68999862670898,3.2170000076293945,83.55,0.1141,3375,2.6414999961853027,2023.5
2017M04,Poland,50.68999862670898,3.2170000076293945,83.55,0.1142,3375,2.6414999961853027,2023.5
2017M04,Portugal,50.68999862670898,3.2170000076293945,83.55,0.1144,3375,2.6414999961853027,2023.5
2017M04,Romania,50.68999862670898,3.2170000076293945,83.55,0.1146,3375,2.6414999961853027,2023.5
2017M04,Slovenia,50.68999862670898,3.2170000076293945,83.55,0.1597,3375,2.6414999961853027,2023.5
2017M04,Slovakia,50.68999862670898,3.2170000076293945,83.55,0.1598,3375,2.6414999961853027,2023.5
2017M04,Finland,50.68999862670898,3.2170000076293945,83.55,0.1598,3375,2.6414999961853027,2023.5
2017M04,Sweden,50.68999862670898,3.2170000076293945,83.55,0.1598,3375,2.6414999961853027,2023.5
2017M05,EU,49.16999816894531,3.249000072479248,73.45,0.1599,3865,2.587500095367432,2014.5
2017M05,Belgium,49.16999816894531,3.249000072479248,73.45,0.16,3865,2.587500095367432,2014.5
2017M05,Bulgaria,49.16999816894531,3.249000072479248,73.45,0.1653,3865,2.587500095367432,2014.5
2017M05,Czechia,49.16999816894531,3.249000072479248,73.45,0.1566,3865,2.587500095367432,2014.5
2017M05,Denmark,49.16999816894531,3.249000072479248,73.45,0.1478,3865,2.587500095367432,2014.5
2017M05,Germany,49.16999816894531,3.249000072479248,73.45,0.1391,3865,2.587500095367432,2014.5
2017M05,Estonia,49.16999816894531,3.249000072479248,73.45,0.1304,3865,2.587500095367432,2014.5
2017M05,Ireland,49.16999816894531,3.249000072479248,73.45,0.1216,3865,2.587500095367432,2014.5
2017M05,Greece,49.16999816894531,3.249000072479248,73.45,0.143,3865,2.587500095367432,2014.5
2017M05,Spain,49.16999816894531,3.249000072479248,73.45,0.1435,3865,2.587500095367432,2014.5
2017M05,France,49.16999816894531,3.249000072479248,73.45,0.1441,3865,2.587500095367432,2014.5
2017M05,Croatia,49.16999816894531,3.249000072479248,73.45,0.1446,3865,2.587500095367432,2014.5
2017M05,Italy,49.16999816894531,3.249000072479248,73.45,0.1452,3865,2.587500095367432,2014.5
2017M05,Cyprus,49.16999816894531,3.249000072479248,73.45,0.1458,3865,2.587500095367432,2014.5
2017M05,Latvia,49.16999816894531,3.249000072479248,73.45,0.1402,3865,2.587500095367432,2014.5
2017M05,Lithuania,49.16999816894531,3.249000072479248,73.45,0.1399,3865,2.587500095367432,2014.5
2017M05,Luxembourg,49.16999816894531,3.249000072479248,73.45,0.1396,3865,2.587500095367432,2014.5
2017M05,Hungary,49.16999816894531,3.249000072479248,73.45,0.1394,3865,2.587500095367432,2014.5
2017M05,Malta,49.16999816894531,3.249000072479248,73.45,0.1391,3865,2.587500095367432,2014.5
2017M05,Netherlands,49.16999816894531,3.249000072479248,73.45,0.1388,3865,2.587500095367432,2014.5
2017M05,Austria,49.16999816894531,3.249000072479248,73.45,0.1894,3865,2.587500095367432,2014.5
2017M05,Poland,49.16999816894531,3.249000072479248,73.45,0.189,3865,2.587500095367432,2014.5
2017M05,Portugal,49.16999816894531,3.249000072479248,73.45,0.1886,3865,2.587500095367432,2014.5
2017M05,Romania,49.16999816894531,3.249000072479248,73.45,0.1882,3865,2.587500095367432,2014.5
2017M05,Slovenia,49.16999816894531,3.249000072479248,73.45,0.1878,3865,2.587500095367432,2014.5
2017M05,Slovakia,49.16999816894531,3.249000072479248,73.45,0.1874,3865,2.587500095367432,2014.5
2017M05,Finland,49.16999816894531,3.249000072479248,73.45,0.1057,3865,2.587500095367432,2014.5
2017M05,Sweden,49.16999816894531,3.249000072479248,73.45,0.106,3865,2.587500095367432,2014.5
2017M06,EU,48.630001068115234,3.0799999237060547,81.0,0.1062,3692,2.576499938964844,2016.75
2017M06,Belgium,48.630001068115234,3.0799999237060547,81.0,0.1064,3692,2.576499938964844,2016.75
2017M06,Bulgaria,48.630001068115234,3.0799999237060547,81.0,0.1067,3692,2.576499938964844,2016.75
2017M06,Czechia,48.630001068115234,3.0799999237060547,81.0,0.107,3692,2.576499938964844,2016.75
2017M06,Denmark,48.630001068115234,3.0799999237060547,81.0,0.1207,3692,2.576499938964844,2016.75
2017M06,Germany,48.630001068115234,3.0799999237060547,81.0,0.1206,3692,2.576499938964844,2016.75
2017M06,Estonia,48.630001068115234,3.0799999237060547,81.0,0.1204,3692,2.576499938964844,2016.75
2017M06,Ireland,48.630001068115234,3.0799999237060547,81.0,0.1202,3692,2.576499938964844,2016.75
2017M06,Greece,48.630001068115234,3.0799999237060547,81.0,0.1201,3692,2.576499938964844,2016.75
2017M06,Spain,48.630001068115234,3.0799999237060547,81.0,0.12,3692,2.576499938964844,2016.75
2017M06,France,48.630001068115234,3.0799999237060547,81.0,0.1596,3692,2.576499938964844,2016.75
2017M06,Croatia,48.630001068115234,3.0799999237060547,81.0,0.1593,3692,2.576499938964844,2016.75
2017M06,Italy,48.630001068115234,3.0799999237060547,81.0,0.1589,3692,2.576499938964844,2016.75
2017M06,Cyprus,48.630001068115234,3.0799999237060547,81.0,0.1586,3692,2.576499938964844,2016.75
2017M06,Latvia,48.630001068115234,3.0799999237060547,81.0,0.1583,3692,2.576499938964844,2016.75
2017M06,Lithuania,48.630001068115234,3.0799999237060547,81.0,0.1579,3692,2.576499938964844,2016.75
2017M06,Luxembourg,48.630001068115234,3.0799999237060547,81.0,0.1043,3692,2.576499938964844,2016.75
2017M06,Hungary,48.630001068115234,3.0799999237060547,81.0,0.1039,3692,2.576499938964844,2016.75
2017M06,Malta,48.630001068115234,3.0799999237060547,81.0,0.1036,3692,2.576499938964844,2016.75
2017M06,Netherlands,48.630001068115234,3.0799999237060547,81.0,0.1032,3692,2.576499938964844,2016.75
2017M06,Austria,48.630001068115234,3.0799999237060547,81.0,0.1028,3692,2.576499938964844,2016.75
2017M06,Poland,48.630001068115234,3.0799999237060547,81.0,0.1025,3692,2.576499938964844,2016.75
2017M06,Portugal,48.630001068115234,3.0799999237060547,81.0,0.0954,3692,2.576499938964844,2016.75
2017M06,Romania,48.630001068115234,3.0799999237060547,81.0,0.0962,3692,2.576499938964844,2016.75
2017M06,Slovenia,48.630001068115234,3.0799999237060547,81.0,0.0969,3692,2.576499938964844,2016.75
2017M06,Slovakia,48.630001068115234,3.0799999237060547,81.0,0.0977,3692,2.576499938964844,2016.75
2017M06,Finland,48.630001068115234,3.0799999237060547,81.0,0.0985,3692,2.576499938964844,2016.75
2017M06,Sweden,48.630001068115234,3.0799999237060547,81.0,0.0992,3692,2.576499938964844,2016.75
2017M07,EU,46.27999877929688,2.9489998817443848,93.2,0.1712,3992,2.686000108718872,1991.0
2017M07,Belgium,46.27999877929688,2.9489998817443848,93.2,0.1712,3992,2.686000108718872,1991.0
2017M07,Bulgaria,46.27999877929688,2.9489998817443848,93.2,0.1713,3992,2.686000108718872,1991.0
2017M07,Czechia,46.27999877929688,2.9489998817443848,93.2,0.1714,3992,2.686000108718872,1991.0
2017M07,Denmark,46.27999877929688,2.9489998817443848,93.2,0.1714,3992,2.686000108718872,1991.0
2017M07,Germany,46.27999877929688,2.9489998817443848,93.2,0.1715,3992,2.686000108718872,1991.0
2017M07,Estonia,46.27999877929688,2.9489998817443848,93.2,0.1869,3992,2.686000108718872,1991.0
2017M07,Ireland,46.27999877929688,2.9489998817443848,93.2,0.1845,3992,2.686000108718872,1991.0
2017M07,Greece,46.27999877929688,2.9489998817443848,93.2,0.1822,3992,2.686000108718872,1991.0
2017M07,Spain,46.27999877929688,2.9489998817443848,93.2,0.1798,3992,2.686000108718872,1991.0
2017M07,France,46.27999877929688,2.9489998817443848,93.2,0.1774,3992,2.686000108718872,1991.0
2017M07,Croatia,46.27999877929688,2.9489998817443848,93.2,0.1751,3992,2.686000108718872,1991.0
2017M07,Italy,46.27999877929688,2.9489998817443848,93.2,0.1125,3992,2.686000108718872,1991.0
2017M07,Cyprus,46.27999877929688,2.9489998817443848,93.2,0.1126,3992,2.686000108718872,1991.0
2017M07,Latvia,46.27999877929688,2.9489998817443848,93.2,0.1127,3992,2.686000108718872,1991.0
2017M07,Lithuania,46.27999877929688,2.9489998817443848,93.2,0.1128,3992,2.686000108718872,1991.0
2017M07,Luxembourg,46.27999877929688,2.9489998817443848,93.2,0.1128,3992,2.686000108718872,1991.0
2017M07,Hungary,46.27999877929688,2.9489998817443848,93.2,0.1129,3992,2.686000108718872,1991.0
2017M07,Malta,46.27999877929688,2.9489998817443848,93.2,0.1435,3992,2.686000108718872,1991.0
2017M07,Netherlands,46.27999877929688,2.9489998817443848,93.2,0.1447,3992,2.686000108718872,1991.0
2017M07,Austria,46.27999877929688,2.9489998817443848,93.2,0.1459,3992,2.686000108718872,1991.0
2017M07,Poland,46.27999877929688,2.9489998817443848,93.2,0.1471,3992,2.686000108718872,1991.0
2017M07,Portugal,46.27999877929688,2.9489998817443848,93.2,0.1483,3992,2.686000108718872,1991.0
2017M07,Romania,46.27999877929688,2.9489998817443848,93.2,0.1495,3992,2.686000108718872,1991.0
2017M07,Slovenia,46.27999877929688,2.9489998817443848,93.2,0.2774,3992,2.686000108718872,1991.0
2017M07,Slovakia,46.27999877929688,2.9489998817443848,93.2,0.2779,3992,2.686000108718872,1991.0
2017M07,Finland,46.27999877929688,2.9489998817443848,93.2,0.2785,3992,2.686000108718872,1991.0
2017M07,Sweden,46.27999877929688,2.9489998817443848,93.2,0.279,3992,2.686000108718872,1991.0
2017M08,EU,50.209999084472656,2.809999942779541,95.3,0.2796,4151,2.890500068664551,1971.25
2017M08,Belgium,50.209999084472656,2.809999942779541,95.3,0.2802,4151,2.890500068664551,1971.25
2017M08,Bulgaria,50.209999084472656,2.809999942779541,95.3,0.2278,4151,2.890500068664551,1971.25
2017M08,Czechia,50.209999084472656,2.809999942779541,95.3,0.227,4151,2.890500068664551,1971.25
2017M08,Denmark,50.209999084472656,2.809999942779541,95.3,0.2262,4151,2.890500068664551,1971.25
2017M08,Germany,50.209999084472656,2.809999942779541,95.3,0.2254,4151,2.890500068664551,1971.25
2017M08,Estonia,50.209999084472656,2.809999942779541,95.3,0.2247,4151,2.890500068664551,1971.25
2017M08,Ireland,50.209999084472656,2.809999942779541,95.3,0.2239,4151,2.890500068664551,1971.25
2017M08,Greece,50.209999084472656,2.809999942779541,95.3,0.113,4151,2.890500068664551,1971.25
2017M08,Spain,50.209999084472656,2.809999942779541,95.3,0.1133,4151,2.890500068664551,1971.25
