time,country,crude_oil_var,natural_gas_var,coal_var,elec_var,steel_var,copper_var,aluminum_var
2017M08,Belgium,8.49,-4.71,2.25,0.21,3.98,7.61,-0.99
2017M08,Bulgaria,8.49,-4.71,2.25,-1.17,3.98,7.61,-0.99
2017M08,Czechia,8.49,-4.71,2.25,-0.35,3.98,7.61,-0.99
2017M08,Denmark,8.49,-4.71,2.25,-0.35,3.98,7.61,-0.99
2017M08,Germany,8.49,-4.71,2.25,-0.35,3.98,7.61,-0.99
2017M08,Estonia,8.49,-4.71,2.25,-0.31,3.98,7.61,-0.99
2017M08,Ireland,8.49,-4.71,2.25,-0.36,3.98,7.61,-0.99
2017M08,Greece,8.49,-4.71,2.25,0.53,3.98,7.61,-0.99
2017M08,Spain,8.49,-4.71,2.25,0.27,3.98,7.61,-0.99
2017M08,France,8.49,-4.71,2.25,0.26,3.98,7.61,-0.99
2017M08,Croatia,8.49,-4.71,2.25,0.26,3.98,7.61,-0.99
2017M08,Italy,8.49,-4.71,2.25,0.26,3.98,7.61,-0.99
2017M08,Cyprus,8.49,-4.71,2.25,0.26,3.98,7.61,-0.99
2017M08,Latvia,8.49,-4.71,2.25,1.6,3.98,7.61,-0.99
2017M08,Lithuania,8.49,-4.71,2.25,0.52,3.98,7.61,-0.99
2017M08,Luxembourg,8.49,-4.71,2.25,0.52,3.98,7.61,-0.99
2017M08,Hungary,8.49,-4.71,2.25,0.46,3.98,7.61,-0.99
2017M08,Malta,8.49,-4.71,2.25,0.52,3.98,7.61,-0.99
2017M08,Netherlands,8.49,-4.71,2.25,0.51,3.98,7.61,-0.99
2017M08,Austria,8.49,-4.71,2.25,10.14,3.98,7.61,-0.99
2017M08,Poland,8.49,-4.71,2.25,-1.51,3.98,7.61,-0.99
2017M08,Portugal,8.49,-4.71,2.25,-1.47,3.98,7.61,-0.99
2017M08,Romania,8.49,-4.71,2.25,-1.55,3.98,7.61,-0.99
2017M08,Slovenia,8.49,-4.71,2.25,-1.58,3.98,7.61,-0.99
2017M08,Slovakia,8.49,-4.71,2.25,-1.54,3.98,7.61,-0.99
2017M08,Finland,8.49,-4.71,2.25,1.09,3.98,7.61,-0.99
2017M08,Sweden,8.49,-4.71,2.25,-2.27,3.98,7.61,-0.99
2017M09,EU,-6.23,7.72,2.05,-2.38,-5.73,6.8,11.34
2017M09,Belgium,-6.23,7.72,2.05,-2.44,-5.73,6.8,11.34
2017M09,Bulgaria,-6.23,7.72,2.05,-2.44,-5.73,6.8,11.34
2017M09,Czechia,-6.23,7.72,2.05,-2.56,-5.73,6.8,11.34
2017M09,Denmark,-6.23,7.72,2.05,-3.62,-5.73,6.8,11.34
2017M09,Germany,-6.23,7.72,2.05,1.2,-5.73,6.8,11.34
2017M09,Estonia,-6.23,7.72,2.05,1.19,-5.73,6.8,11.34
2017M09,Ireland,-6.23,7.72,2.05,1.17,-5.73,6.8,11.34
2017M09,Greece,-6.23,7.72,2.05,1.09,-5.73,6.8,11.34
2017M09,Spain,-6.23,7.72,2.05,1.15,-5.73,6.8,11.34
2017M09,France,-6.23,7.72,2.05,4.18,-5.73,6.8,11.34
2017M09,Croatia,-6.23,7.72,2.05,0.98,-5.73,6.8,11.34
2017M09,Italy,-6.23,7.72,2.05,0.97,-5.73,6.8,11.34
2017M09,Cyprus,-6.23,7.72,2.05,0.96,-5.73,6.8,11.34
2017M09,Latvia,-6.23,7.72,2.05,0.87,-5.73,6.8,11.34
2017M09,Lithuania,-6.23,7.72,2.05,0.95,-5.73,6.8,11.34
2017M09,Luxembourg,-6.23,7.72,2.05,-3.12,-5.73,6.8,11.34
2017M09,Hungary,-6.23,7.72,2.05,-0.45,-5.73,6.8,11.34
2017M09,Malta,-6.23,7.72,2.05,-0.4,-5.73,6.8,11.34
2017M09,Netherlands,-6.23,7.72,2.05,-0.45,-5.73,6.8,11.34
2017M09,Austria,-6.23,7.72,2.05,-0.45,-5.73,6.8,11.34
2017M09,Poland,-6.23,7.72,2.05,-0.4,-5.73,6.8,11.34
2017M09,Portugal,-6.23,7.72,2.05,-8.3,-5.73,6.8,11.34
2017M09,Romania,-6.23,7.72,2.05,-0.06,-5.73,6.8,11.34
2017M09,Slovenia,-6.23,7.72,2.05,-0.06,-5.73,6.8,11.34
2017M09,Slovakia,-6.23,7.72,2.05,-0.06,-5.73,6.8,11.34
2017M09,Finland,-6.23,7.72,2.05,-0.06,-5.73,6.8,11.34
2017M09,Sweden,-6.23,7.72,2.05,-0.06,-5.73,6.8,11.34
2017M10,EU,0.0,0.0,2.72,-0.8,-5.9,0.0,0.0
2017M10,Belgium,0.0,0.0,2.72,-0.5,-5.9,0.0,0.0
2017M10,Bulgaria,0.0,0.0,2.72,-0.44,-5.9,0.0,0.0
2017M10,Czechia,0.0,0.0,2.72,-0.5,-5.9,0.0,0.0
2017M10,Denmark,0.0,0.0,2.72,-0.5,-5.9,0.0,0.0
2017M10,Germany,0.0,0.0,2.72,-0.44,-5.9,0.0,0.0
2017M10,Estonia,0.0,0.0,2.72,-1.05,-5.9,0.0,0.0
2017M10,Ireland,0.0,0.0,2.72,0.0,-5.9,0.0,0.0
2017M10,Greece,0.0,0.0,2.72,0.09,-5.9,0.0,0.0
2017M10,Spain,0.0,0.0,2.72,0.0,-5.9,0.0,0.0
2017M10,France,0.0,0.0,2.72,0.0,-5.9,0.0,0.0
2017M10,Croatia,0.0,0.0,2.72,0.09,-5.9,0.0,0.0
2017M10,Italy,0.0,0.0,2.72,-2.01,-5.9,0.0,0.0
2017M10,Cyprus,0.0,0.0,2.72,0.75,-5.9,0.0,0.0
2017M10,Latvia,0.0,0.0,2.72,0.65,-5.9,0.0,0.0
2017M10,Lithuania,0.0,0.0,2.72,0.74,-5.9,0.0,0.0
2017M10,Luxembourg,0.0,0.0,2.72,0.73,-5.9,0.0,0.0
2017M10,Hungary,0.0,0.0,2.72,0.63,-5.9,0.0,0.0
2017M10,Malta,0.0,0.0,2.72,0.97,-5.9,0.0,0.0
2017M10,Netherlands,0.0,0.0,2.72,1.57,-5.9,0.0,0.0
2017M10,Austria,0.0,0.0,2.72,1.46,-5.9,0.0,0.0
2017M10,Poland,0.0,0.0,2.72,1.44,-5.9,0.0,0.0
2017M10,Portugal,0.0,0.0,2.72,1.5,-5.9,0.0,0.0
2017M10,Romania,0.0,0.0,2.72,1.48,-5.9,0.0,0.0
2017M10,Slovenia,0.0,0.0,2.72,0.19,-5.9,0.0,0.0
2017M10,Slovakia,0.0,0.0,2.72,-0.06,-5.9,0.0,0.0
2017M10,Finland,0.0,0.0,2.72,0.0,-5.9,0.0,0.0
2017M10,Sweden,0.0,0.0,2.72,-0.06,-5.9,0.0,0.0
2017M11,EU,16.08,-4.0,-3.1,-0.06,18.69,1.65,1.67
2017M11,Belgium,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,Bulgaria,16.08,-4.0,-3.1,-31.7,18.69,1.65,1.67
2017M11,Czechia,16.08,-4.0,-3.1,8.95,18.69,1.65,1.67
2017M11,Denmark,16.08,-4.0,-3.1,8.29,18.69,1.65,1.67
2017M11,Germany,16.08,-4.0,-3.1,7.58,18.69,1.65,1.67
2017M11,Estonia,16.08,-4.0,-3.1,7.05,18.69,1.65,1.67
2017M11,Ireland,16.08,-4.0,-3.1,6.65,18.69,1.65,1.67
2017M11,Greece,16.08,-4.0,-3.1,2.31,18.69,1.65,1.67
2017M11,Spain,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,France,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,Croatia,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,Italy,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,Cyprus,16.08,-4.0,-3.1,0.0,18.69,1.65,1.67
2017M11,Latvia,16.08,-4.0,-3.1,-1.21,18.69,1.65,1.67
2017M11,Lithuania,16.08,-4.0,-3.1,0.22,18.69,1.65,1.67
2017M11,Luxembourg,16.08,-4.0,-3.1,0.22,18.69,1.65,1.67
2017M11,Hungary,16.08,-4.0,-3.1,0.29,18.69,1.65,1.67
2017M11,Malta,16.08,-4.0,-3.1,0.22,18.69,1.65,1.67
2017M11,Netherlands,16.08,-4.0,-3.1,0.21,18.69,1.65,1.67
2017M11,Austria,16.08,-4.0,-3.1,-1.27,18.69,1.65,1.67
2017M11,Poland,16.08,-4.0,-3.1,-0.32,18.69,1.65,1.67
2017M11,Portugal,16.08,-4.0,-3.1,-0.32,18.69,1.65,1.67
2017M11,Romania,16.08,-4.0,-3.1,-0.32,18.69,1.65,1.67
2017M11,Slovenia,16.08,-4.0,-3.1,-0.27,18.69,1.65,1.67
2017M11,Slovakia,16.08,-4.0,-3.1,-0.32,18.69,1.65,1.67
2017M11,Finland,16.08,-4.0,-3.1,1.42,18.69,1.65,1.67
2017M11,Sweden,16.08,-4.0,-3.1,0.75,18.69,1.65,1.67
2017M12,EU,5.07,4.34,4.13,0.74,-3.55,-2.98,0.36
2017M12,Belgium,5.07,4.34,4.13,0.74,-3.55,-2.98,0.36
2017M12,Bulgaria,5.07,4.34,4.13,0.64,-3.55,-2.98,0.36
2017M12,Czechia,5.07,4.34,4.13,0.73,-3.55,-2.98,0.36
2017M12,Denmark,5.07,4.34,4.13,-0.75,-3.55,-2.98,0.36
2017M12,Germany,5.07,4.34,4.13,1.25,-3.55,-2.98,0.36
2017M12,Estonia,5.07,4.34,4.13,1.24,-3.55,-2.98,0.36
2017M12,Ireland,5.07,4.34,4.13,1.22,-3.55,-2.98,0.36
2017M12,Greece,5.07,4.34,4.13,1.29,-3.55,-2.98,0.36
2017M12,Spain,5.07,4.34,4.13,1.19,-3.55,-2.98,0.36
2017M12,France,5.07,4.34,4.13,-1.25,-3.55,-2.98,0.36
2017M12,Croatia,5.07,4.34,4.13,0.44,-3.55,-2.98,0.36
2017M12,Italy,5.07,4.34,4.13,0.44,-3.55,-2.98,0.36
2017M12,Cyprus,5.07,4.34,4.13,0.44,-3.55,-2.98,0.36
2017M12,Latvia,5.07,4.34,4.13,0.38,-3.55,-2.98,0.36
2017M12,Lithuania,5.07,4.34,4.13,0.44,-3.55,-2.98,0.36
2017M12,Luxembourg,5.07,4.34,4.13,-2.11,-3.55,-2.98,0.36
2017M12,Hungary,5.07,4.34,4.13,0.2,-3.55,-2.98,0.36
2017M12,Malta,5.07,4.34,4.13,0.2,-3.55,-2.98,0.36
2017M12,Netherlands,5.07,4.34,4.13,0.2,-3.55,-2.98,0.36
2017M12,Austria,5.07,4.34,4.13,0.19,-3.55,-2.98,0.36
2017M12,Poland,5.07,4.34,4.13,0.19,-3.55,-2.98,0.36
2017M12,Portugal,5.07,4.34,4.13,4.82,-3.55,-2.98,0.36
2017M12,Romania,5.07,4.34,4.13,-0.1,-3.55,-2.98,0.36
2017M12,Slovenia,5.07,4.34,4.13,-0.1,-3.55,-2.98,0.36
2017M12,Slovakia,5.07,4.34,4.13,-0.2,-3.55,-2.98,0.36
2017M12,Finland,5.07,4.34,4.13,-0.1,-3.55,-2.98,0.36
2017M12,Sweden,5.07,4.34,4.13,-0.1,-3.55,-2.98,0.36
2018M01,EU,4.84,-0.07,3.52,0.18,-8.28,6.78,0.22
2018M01,Belgium,4.84,-0.07,3.52,0.12,-8.28,6.78,0.22
2018M01,Bulgaria,4.84,-0.07,3.52,0.12,-8.28,6.78,0.22
2018M01,Czechia,4.84,-0.07,3.52,0.12,-8.28,6.78,0.22
2018M01,Denmark,4.84,-0.07,3.52,0.12,-8.28,6.78,0.22
2018M01,Germany,4.84,-0.07,3.52,0.12,-8.28,6.78,0.22
2018M01,Estonia,4.84,-0.07,3.52,-7.6,-8.28,6.78,0.22
2018M01,Ireland,4.84,-0.07,3.52,1.1,-8.28,6.78,0.22
2018M01,Greece,4.84,-0.07,3.52,1.09,-8.28,6.78,0.22
2018M01,Spain,4.84,-0.07,3.52,1.08,-8.28,6.78,0.22
2018M01,France,4.84,-0.07,3.52,1.07,-8.28,6.78,0.22
2018M01,Croatia,4.84,-0.07,3.52,1.05,-8.28,6.78,0.22
2018M01,Italy,4.84,-0.07,3.52,0.44,-8.28,6.78,0.22
2018M01,Cyprus,4.84,-0.07,3.52,0.44,-8.28,6.78,0.22
2018M01,Latvia,4.84,-0.07,3.52,0.53,-8.28,6.78,0.22
2018M01,Lithuania,4.84,-0.07,3.52,0.44,-8.28,6.78,0.22
2018M01,Luxembourg,4.84,-0.07,3.52,0.44,-8.28,6.78,0.22
2018M01,Hungary,4.84,-0.07,3.52,0.52,-8.28,6.78,0.22
2018M01,Malta,4.84,-0.07,3.52,5.02,-8.28,6.78,0.22
2018M01,Netherlands,4.84,-0.07,3.52,0.66,-8.28,6.78,0.22
2018M01,Austria,4.84,-0.07,3.52,0.59,-8.28,6.78,0.22
2018M01,Poland,4.84,-0.07,3.52,0.66,-8.28,6.78,0.22
2018M01,Portugal,4.84,-0.07,3.52,0.65,-8.28,6.78,0.22
2018M01,Romania,4.84,-0.07,3.52,0.58,-8.28,6.78,0.22
2018M01,Slovenia,4.84,-0.07,3.52,1.19,-8.28,6.78,0.22
2018M01,Slovakia,4.84,-0.07,3.52,-0.11,-8.28,6.78,0.22
2018M01,Finland,4.84,-0.07,3.52,-0.14,-8.28,6.78,0.22
2018M01,Sweden,4.84,-0.07,3.52,-0.11,-8.28,6.78,0.22
2018M02,EU,7.57,-2.44,0.72,-0.11,6.96,-2.18,0.25
2018M02,Belgium,7.57,-2.44,0.72,-0.14,6.96,-2.18,0.25
2018M02,Bulgaria,7.57,-2.44,0.72,-2.06,6.96,-2.18,0.25
2018M02,Czechia,7.57,-2.44,0.72,0.18,6.96,-2.18,0.25
2018M02,Denmark,7.57,-2.44,0.72,0.18,6.96,-2.18,0.25
2018M02,Germany,7.57,-2.44,0.72,0.22,6.96,-2.18,0.25
2018M02,Estonia,7.57,-2.44,0.72,0.18,6.96,-2.18,0.25
2018M02,Ireland,7.57,-2.44,0.72,0.18,6.96,-2.18,0.25
2018M02,Greece,7.57,-2.44,0.72,1.59,6.96,-2.18,0.25
2018M02,Spain,7.57,-2.44,0.72,1.39,6.96,-2.18,0.25
2018M02,France,7.57,-2.44,0.72,1.37,6.96,-2.18,0.25
2018M02,Croatia,7.57,-2.44,0.72,1.36,6.96,-2.18,0.25
2018M02,Italy,7.57,-2.44,0.72,1.25,6.96,-2.18,0.25
2018M02,Cyprus,7.57,-2.44,0.72,1.32,6.96,-2.18,0.25
2018M02,Latvia,7.57,-2.44,0.72,3.08,6.96,-2.18,0.25
2018M02,Lithuania,7.57,-2.44,0.72,0.45,6.96,-2.18,0.25
2018M02,Luxembourg,7.57,-2.44,0.72,0.51,6.96,-2.18,0.25
2018M02,Hungary,7.57,-2.44,0.72,0.5,6.96,-2.18,0.25
2018M02,Malta,7.57,-2.44,0.72,0.44,6.96,-2.18,0.25
2018M02,Netherlands,7.57,-2.44,0.72,0.44,6.96,-2.18,0.25
2018M02,Austria,7.57,-2.44,0.72,-8.93,6.96,-2.18,0.25
2018M02,Poland,7.57,-2.44,0.72,-0.06,6.96,-2.18,0.25
2018M02,Portugal,7.57,-2.44,0.72,-0.06,6.96,-2.18,0.25
2018M02,Romania,7.57,-2.44,0.72,0.0,6.96,-2.18,0.25
2018M02,Slovenia,7.57,-2.44,0.72,-0.06,6.96,-2.18,0.25
2018M02,Slovakia,7.57,-2.44,0.72,-0.06,6.96,-2.18,0.25
2018M02,Finland,7.57,-2.44,0.72,-13.78,6.96,-2.18,0.25
2018M02,Sweden,7.57,-2.44,0.72,3.11,6.96,-2.18,0.25
2018M03,EU,-4.96,-9.74,-8.28,3.09,-14.63,-2.37,0.22
2018M03,Belgium,-4.96,-9.74,-8.28,2.99,-14.63,-2.37,0.22
2018M03,Bulgaria,-4.96,-9.74,-8.28,2.84,-14.63,-2.37,0.22
2018M03,Czechia,-4.96,-9.74,-8.28,2.77,-14.63,-2.37,0.22
2018M03,Denmark,-4.96,-9.74,-8.28,7.15,-14.63,-2.37,0.22
2018M03,Germany,-4.96,-9.74,-8.28,-0.79,-14.63,-2.37,0.22
2018M03,Estonia,-4.96,-9.74,-8.28,-0.87,-14.63,-2.37,0.22
2018M03,Ireland,-4.96,-9.74,-8.28,-0.81,-14.63,-2.37,0.22
2018M03,Greece,-4.96,-9.74,-8.28,-0.81,-14.63,-2.37,0.22
2018M03,Spain,-4.96,-9.74,-8.28,-0.89,-14.63,-2.37,0.22
2018M03,France,-4.96,-9.74,-8.28,5.81,-14.63,-2.37,0.22
2018M03,Croatia,-4.96,-9.74,-8.28,0.0,-14.63,-2.37,0.22
2018M03,Italy,-4.96,-9.74,-8.28,0.0,-14.63,-2.37,0.22
2018M03,Cyprus,-4.96,-9.74,-8.28,0.08,-14.63,-2.37,0.22
2018M03,Latvia,-4.96,-9.74,-8.28,0.0,-14.63,-2.37,0.22
2018M03,Lithuania,-4.96,-9.74,-8.28,0.0,-14.63,-2.37,0.22
2018M03,Luxembourg,-4.96,-9.74,-8.28,-2.57,-14.63,-2.37,0.22
2018M03,Hungary,-4.96,-9.74,-8.28,0.25,-14.63,-2.37,0.22
2018M03,Malta,-4.96,-9.74,-8.28,0.25,-14.63,-2.37,0.22
2018M03,Netherlands,-4.96,-9.74,-8.28,0.3,-14.63,-2.37,0.22
2018M03,Austria,-4.96,-9.74,-8.28,0.25,-14.63,-2.37,0.22
2018M03,Poland,-4.96,-9.74,-8.28,0.25,-14.63,-2.37,0.22
2018M03,Portugal,-4.96,-9.74,-8.28,-0.33,-14.63,-2.37,0.22
2018M03,Romania,-4.96,-9.74,-8.28,3.79,-14.63,-2.37,0.22
2018M03,Slovenia,-4.96,-9.74,-8.28,3.65,-14.63,-2.37,0.22
2018M03,Slovakia,-4.96,-9.74,-8.28,3.47,-14.63,-2.37,0.22
2018M03,Finland,-4.96,-9.74,-8.28,3.41,-14.63,-2.37,0.22
2018M03,Sweden,-4.96,-9.74,-8.28,3.29,-14.63,-2.37,0.22
2018M04,EU,0.0,0.0,3.11,-2.85,11.56,0.0,0.0
2018M04,Belgium,0.0,0.0,3.11,-0.13,11.56,0.0,0.0
2018M04,Bulgaria,0.0,0.0,3.11,-0.06,11.56,0.0,0.0
2018M04,Czechia,0.0,0.0,3.11,-0.13,11.56,0.0,0.0
2018M04,Denmark,0.0,0.0,3.11,-0.13,11.56,0.0,0.0
2018M04,Germany,0.0,0.0,3.11,-0.06,11.56,0.0,0.0
2018M04,Estonia,0.0,0.0,3.11,0.18,11.56,0.0,0.0
2018M04,Ireland,0.0,0.0,3.11,1.68,11.56,0.0,0.0
2018M04,Greece,0.0,0.0,3.11,1.56,11.56,0.0,0.0
2018M04,Spain,0.0,0.0,3.11,1.62,11.56,0.0,0.0
2018M04,France,0.0,0.0,3.11,1.6,11.56,0.0,0.0
2018M04,Croatia,0.0,0.0,3.11,1.49,11.56,0.0,0.0
2018M04,Italy,0.0,0.0,3.11,4.29,11.56,0.0,0.0
2018M04,Cyprus,0.0,0.0,3.11,0.45,11.56,0.0,0.0
2018M04,Latvia,0.0,0.0,3.11,0.45,11.56,0.0,0.0
2018M04,Lithuania,0.0,0.0,3.11,0.35,11.56,0.0,0.0
2018M04,Luxembourg,0.0,0.0,3.11,0.44,11.56,0.0,0.0
2018M04,Hungary,0.0,0.0,3.11,0.44,11.56,0.0,0.0
2018M04,Malta,0.0,0.0,3.11,9.15,11.56,0.0,0.0
2018M04,Netherlands,0.0,0.0,3.11,-0.16,11.56,0.0,0.0
2018M04,Austria,0.0,0.0,3.11,-0.16,11.56,0.0,0.0
2018M04,Poland,0.0,0.0,3.11,-0.24,11.56,0.0,0.0
2018M04,Portugal,0.0,0.0,3.11,-0.16,11.56,0.0,0.0
2018M04,Romania,0.0,0.0,3.11,-0.16,11.56,0.0,0.0
2018M04,Slovenia,0.0,0.0,3.11,-0.25,11.56,0.0,0.0
2018M04,Slovakia,0.0,0.0,3.11,0.06,11.56,0.0,0.0
2018M04,Finland,0.0,0.0,3.11,0.0,11.56,0.0,0.0
2018M04,Sweden,0.0,0.0,3.11,0.06,11.56,0.0,0.0
2018M05,EU,11.39,3.6,10.81,0.06,4.88,-1.8,2.0
2018M05,Belgium,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Bulgaria,11.39,3.6,10.81,53.85,4.88,-1.8,2.0
2018M05,Czechia,11.39,3.6,10.81,-4.43,4.88,-1.8,2.0
2018M05,Denmark,11.39,3.6,10.81,-4.58,4.88,-1.8,2.0
2018M05,Germany,11.39,3.6,10.81,-4.86,4.88,-1.8,2.0
2018M05,Estonia,11.39,3.6,10.81,-5.11,4.88,-1.8,2.0
2018M05,Ireland,11.39,3.6,10.81,-5.31,4.88,-1.8,2.0
2018M05,Greece,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Spain,11.39,3.6,10.81,0.21,4.88,-1.8,2.0
2018M05,France,11.39,3.6,10.81,0.2,4.88,-1.8,2.0
2018M05,Croatia,11.39,3.6,10.81,0.2,4.88,-1.8,2.0
2018M05,Italy,11.39,3.6,10.81,0.14,4.88,-1.8,2.0
2018M05,Cyprus,11.39,3.6,10.81,0.2,4.88,-1.8,2.0
2018M05,Latvia,11.39,3.6,10.81,1.37,4.88,-1.8,2.0
2018M05,Lithuania,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Luxembourg,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Hungary,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Malta,11.39,3.6,10.81,-0.07,4.88,-1.8,2.0
2018M05,Netherlands,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Austria,11.39,3.6,10.81,-1.87,4.88,-1.8,2.0
2018M05,Poland,11.39,3.6,10.81,0.05,4.88,-1.8,2.0
2018M05,Portugal,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Romania,11.39,3.6,10.81,0.05,4.88,-1.8,2.0
2018M05,Slovenia,11.39,3.6,10.81,0.05,4.88,-1.8,2.0
2018M05,Slovakia,11.39,3.6,10.81,0.0,4.88,-1.8,2.0
2018M05,Finland,11.39,3.6,10.81,4.38,4.88,-1.8,2.0
2018M05,Sweden,11.39,3.6,10.81,0.63,4.88,-1.8,2.0
2018M06,EU,-2.17,6.77,3.86,0.62,1.31,0.26,0.22
2018M06,Belgium,-2.17,6.77,3.86,0.62,1.31,0.26,0.22
2018M06,Bulgaria,-2.17,6.77,3.86,0.61,1.31,0.26,0.22
2018M06,Czechia,-2.17,6.77,3.86,0.61,1.31,0.26,0.22
2018M06,Denmark,-2.17,6.77,3.86,7.6,1.31,0.26,0.22
2018M06,Germany,-2.17,6.77,3.86,0.0,1.31,0.26,0.22
2018M06,Estonia,-2.17,6.77,3.86,0.08,1.31,0.26,0.22
2018M06,Ireland,-2.17,6.77,3.86,0.0,1.31,0.26,0.22
2018M06,Greece,-2.17,6.77,3.86,0.08,1.31,0.26,0.22
2018M06,Spain,-2.17,6.77,3.86,0.08,1.31,0.26,0.22
2018M06,France,-2.17,6.77,3.86,2.6,1.31,0.26,0.22
2018M06,Croatia,-2.17,6.77,3.86,0.31,1.31,0.26,0.22
2018M06,Italy,-2.17,6.77,3.86,0.37,1.31,0.26,0.22
2018M06,Cyprus,-2.17,6.77,3.86,0.37,1.31,0.26,0.22
2018M06,Latvia,-2.17,6.77,3.86,0.31,1.31,0.26,0.22
2018M06,Lithuania,-2.17,6.77,3.86,0.37,1.31,0.26,0.22
2018M06,Luxembourg,-2.17,6.77,3.86,1.18,1.31,0.26,0.22
2018M06,Hungary,-2.17,6.77,3.86,0.68,1.31,0.26,0.22
2018M06,Malta,-2.17,6.77,3.86,0.77,1.31,0.26,0.22
2018M06,Netherlands,-2.17,6.77,3.86,0.67,1.31,0.26,0.22
2018M06,Austria,-2.17,6.77,3.86,0.66,1.31,0.26,0.22
2018M06,Poland,-2.17,6.77,3.86,0.75,1.31,0.26,0.22
2018M06,Portugal,-2.17,6.77,3.86,-0.7,1.31,0.26,0.22
2018M06,Romania,-2.17,6.77,3.86,1.31,1.31,0.26,0.22
2018M06,Slovenia,-2.17,6.77,3.86,1.19,1.31,0.26,0.22
2018M06,Slovakia,-2.17,6.77,3.86,1.18,1.31,0.26,0.22
2018M06,Finland,-2.17,6.77,3.86,1.26,1.31,0.26,0.22
2018M06,Sweden,-2.17,6.77,3.86,1.25,1.31,0.26,0.22
2018M07,EU,0.0,0.0,4.81,0.7,-0.65,0.0,0.0
2018M07,Belgium,0.0,0.0,4.81,0.98,-0.65,0.0,0.0
2018M07,Bulgaria,0.0,0.0,4.81,0.97,-0.65,0.0,0.0
2018M07,Czechia,0.0,0.0,4.81,0.97,-0.65,0.0,0.0
2018M07,Denmark,0.0,0.0,4.81,1.01,-0.65,0.0,0.0
2018M07,Germany,0.0,0.0,4.81,0.95,-0.65,0.0,0.0
2018M07,Estonia,0.0,0.0,4.81,6.6,-0.65,0.0,0.0
2018M07,Ireland,0.0,0.0,4.81,0.76,-0.65,0.0,0.0
2018M07,Greece,0.0,0.0,4.81,0.7,-0.65,0.0,0.0
2018M07,Spain,0.0,0.0,4.81,0.75,-0.65,0.0,0.0
2018M07,France,0.0,0.0,4.81,0.74,-0.65,0.0,0.0
2018M07,Croatia,0.0,0.0,4.81,0.69,-0.65,0.0,0.0
2018M07,Italy,0.0,0.0,4.81,2.83,-0.65,0.0,0.0
2018M07,Cyprus,0.0,0.0,4.81,0.43,-0.65,0.0,0.0
2018M07,Latvia,0.0,0.0,4.81,0.51,-0.65,0.0,0.0
2018M07,Lithuania,0.0,0.0,4.81,0.43,-0.65,0.0,0.0
2018M07,Luxembourg,0.0,0.0,4.81,0.42,-0.65,0.0,0.0
2018M07,Hungary,0.0,0.0,4.81,0.51,-0.65,0.0,0.0
2018M07,Malta,0.0,0.0,4.81,3.85,-0.65,0.0,0.0
2018M07,Netherlands,0.0,0.0,4.81,1.02,-0.65,0.0,0.0
2018M07,Austria,0.0,0.0,4.81,1.01,-0.65,0.0,0.0
2018M07,Poland,0.0,0.0,4.81,1.0,-0.65,0.0,0.0
2018M07,Portugal,0.0,0.0,4.81,0.99,-0.65,0.0,0.0
2018M07,Romania,0.0,0.0,4.81,0.98,-0.65,0.0,0.0
2018M07,Slovenia,0.0,0.0,4.81,-0.71,-0.65,0.0,0.0
2018M07,Slovakia,0.0,0.0,4.81,-0.97,-0.65,0.0,0.0
2018M07,Finland,0.0,0.0,4.81,-0.94,-0.65,0.0,0.0
2018M07,Sweden,0.0,0.0,4.81,-0.95,-0.65,0.0,0.0
2018M08,EU,2.03,-5.79,-1.58,-1.0,10.15,-7.9,0.37
2018M08,Belgium,2.03,-5.79,-1.58,-1.01,10.15,-7.9,0.37
2018M08,Bulgaria,2.03,-5.79,-1.58,1.12,10.15,-7.9,0.37
2018M08,Czechia,2.03,-5.79,-1.58,0.31,10.15,-7.9,0.37
2018M08,Denmark,2.03,-5.79,-1.58,0.31,10.15,-7.9,0.37
2018M08,Germany,2.03,-5.79,-1.58,0.31,10.15,-7.9,0.37
2018M08,Estonia,2.03,-5.79,-1.58,0.31,10.15,-7.9,0.37
2018M08,Ireland,2.03,-5.79,-1.58,0.31,10.15,-7.9,0.37
2018M08,Greece,2.03,-5.79,-1.58,8.28,10.15,-7.9,0.37
2018M08,Spain,2.03,-5.79,-1.58,-0.56,10.15,-7.9,0.37
2018M08,France,2.03,-5.79,-1.58,-0.65,10.15,-7.9,0.37
2018M08,Croatia,2.03,-5.79,-1.58,-0.65,10.15,-7.9,0.37
2018M08,Italy,2.03,-5.79,-1.58,-0.57,10.15,-7.9,0.37
2018M08,Cyprus,2.03,-5.79,-1.58,-0.58,10.15,-7.9,0.37
